Country,Year,Total_Access,Urban_Access,Rural_Access
NAM,2030,51.77475719,80.46278936,14.44247756
NAM,2031,52.2892718,81.26093957,14.58407006
NAM,2032,52.80889942,82.06700703,14.72705072
NAM,2033,53.33369087,82.88107027,14.87143314
NAM,2034,53.86369746,83.70320861,15.01723108
NAM,2035,54.39897102,84.53350214,15.1644584
NAM,2036,54.9395639,85.37203177,15.31312913
NAM,2037,55.48552895,86.21887918,15.4632574
NAM,2038,56.03691956,87.0741269,15.61485752
NAM,2039,56.59378964,87.93785824,15.76794391
NAM,2040,57.15619365,88.81015736,15.92253114
NAM,2041,57.72418659,89.69110924,16.07863393
NAM,2042,58.29782398,90.58079973,16.23626713
NAM,2043,58.87716194,91.47931549,16.39544576
NAM,2044,59.46225709,92.38674407,16.55618495
NAM,2045,60.05316666,93.30317389,16.71850001
NAM,2046,60.64994843,94.22869423,16.88240639
NAM,2047,61.25266075,95.16339526,17.04791969
NAM,2048,61.86136256,96.10736806,17.21505567
NAM,2049,62.47611338,97.06070458,17.38383023
NAM,2050,63.09697332,98.02349773,17.55425944
NER,2020,2.8,12.4,0.4
NER,2021,2.828472191,12.52619211,0.40400188
NER,2022,2.857233905,12.65366844,0.408043797
NER,2023,2.886288086,12.78244208,0.412126152
NER,2024,2.915637709,12.91252621,0.416249351
NER,2025,2.945285778,13.04393418,0.4204138
NER,2026,2.975235327,13.17667947,0.424619914
NER,2027,3.005489423,13.31077567,0.428868108
NER,2028,3.036051161,13.44623654,0.433158805
NER,2029,3.066923671,13.58307597,0.437492428
NER,2030,3.098110112,13.72130799,0.441869409
NER,2031,3.129613677,13.86094676,0.446290179
NER,2032,3.161437591,14.0020066,0.450755178
NER,2033,3.19358511,14.14450198,0.455264848
NER,2034,3.226059525,14.2884475,0.459819636
NER,2035,3.258864162,14.43385793,0.464419993
NER,2036,3.292002377,14.58074816,0.469066376
NER,2037,3.325477562,14.72913327,0.473759244
NER,2038,3.359293145,14.87902846,0.478499062
NER,2039,3.393452586,15.0304491,0.483286302
NER,2040,3.427959382,15.18341071,0.488121436
NER,2041,3.462817065,15.33792898,0.493004944
NER,2042,3.498029203,15.49401976,0.49793731
NER,2043,3.533599401,15.65169903,0.502919023
NER,2044,3.5695313,15.81098297,0.507950577
NER,2045,3.605828577,15.97188791,0.513032469
NER,2046,3.642494948,16.13443034,0.518165205
NER,2047,3.679534166,16.29862693,0.523349292
NER,2048,3.716950022,16.46449452,0.528585244
NER,2049,3.754746347,16.6320501,0.533873581
NER,2050,3.792927009,16.80131086,0.539214825
NGA,2020,14.9,29.5,4.1
NGA,2021,15.0618095,29.82149838,4.144867702
NGA,2022,15.2253762,30.14650053,4.190226407
NGA,2023,15.39071918,30.47504463,4.236081487
NGA,2024,15.55785774,30.80716929,4.282438375
NGA,2025,15.72681138,31.14291353,4.329302563
NGA,2026,15.8975998,31.48231679,4.376679601
NGA,2027,16.07024293,31.82541896,4.424575103
NGA,2028,16.24476091,32.17226033,4.472994741
NGA,2029,16.4211741,32.52288168,4.521944252
NGA,2030,16.59950309,32.87732418,4.571429434
NGA,2031,16.77976868,33.23562948,4.62145615
NGA,2032,16.9619919,33.59783968,4.672030325
NGA,2033,17.146194,33.96399735,4.72315795
NGA,2034,17.33239649,34.33414548,4.774845083
NGA,2035,17.52062108,34.70832759,4.827097845
NGA,2036,17.71088973,35.08658763,4.879922427
NGA,2037,17.90322464,35.46897004,4.933325087
NGA,2038,18.09764825,35.85551975,4.987312151
NGA,2039,18.29418324,36.24628217,5.041890013
NGA,2040,18.49285254,36.64130322,5.097065139
NGA,2041,18.69367933,37.04062931,5.152844066
NGA,2042,18.89668704,37.44430735,5.209233401
NGA,2043,19.10189935,37.85238478,5.266239823
NGA,2044,19.30934021,38.26490954,5.323870086
NGA,2045,19.51903381,38.6819301,5.382131017
NGA,2046,19.73100462,39.10349545,5.441029517
NGA,2047,19.94527737,39.52965512,5.500572564
NGA,2048,20.16187705,39.96045919,5.56076721
NGA,2049,20.38082894,40.39595827,5.621620587
NGA,2050,20.60215859,40.83620353,5.683139904
NIC,2020,56.2,85.2,9.5
NIC,2021,56.78419883,86.07831687,9.59741902
NIC,2022,57.3744704,86.96568821,9.695837036
NIC,2023,57.97087784,87.86220735,9.795264293
NIC,2024,58.57348493,88.76796861,9.895711139
NIC,2025,59.18235612,89.68306725,9.997188032
NIC,2026,59.79755653,90.60759954,10.09970553
NIC,2027,60.41915195,91.54166273,10.20327431
NIC,2028,61.04720884,92.48535506,10.30790515
NIC,2029,61.68179439,93.43877581,10.41360894
NIC,2030,62.32297645,94.40202526,10.52039669
NIC,2031,62.9708236,95.37520473,10.6282795
NIC,2032,63.62540511,96.3584166,10.73726862
NIC,2033,64.286791,97.35176429,10.84737537
NIC,2034,64.95505199,98.35535228,10.95861123
NIC,2035,65.63025956,99.36928615,11.07098778
NIC,2036,66.3124859,100,11.1845167
NIC,2037,67.00180398,100,11.29920982
NIC,2038,67.69828753,100,11.41507908
NIC,2039,68.40201102,100,11.53213653
NIC,2040,69.11304971,100,11.65039437
NIC,2041,69.83147964,100,11.76986489
NIC,2042,70.55737766,100,11.89056055
NIC,2043,71.29082138,100,12.01249389
NIC,2044,72.03188924,100,12.13567761
NIC,2045,72.78066051,100,12.26012454
NIC,2046,73.53721525,100,12.38584763
NIC,2047,74.30163437,100,12.51285996
NIC,2048,75.07399963,100,12.64117475
NIC,2049,75.85439362,100,12.77080537
NIC,2050,76.64289981,100,12.9017653
NIU,2020,98.2,98.4,98.1
NIU,2021,99.19969562,99.38900428,99.20150316
NIU,2022,100,100,100
NIU,2023,100,100,100
NIU,2024,100,100,100
NIU,2025,100,100,100
NIU,2026,100,100,100
NIU,2027,100,100,100
NIU,2028,100,100,100
NIU,2029,100,100,100
NIU,2030,100,100,100
NIU,2031,100,100,100
NIU,2032,100,100,100
NIU,2033,100,100,100
NIU,2034,100,100,100
NIU,2035,100,100,100
NIU,2036,100,100,100
NIU,2037,100,100,100
NIU,2038,100,100,100
NIU,2039,100,100,100
NIU,2040,100,100,100
NIU,2041,100,100,100
NIU,2042,100,100,100
NIU,2043,100,100,100
NIU,2044,100,100,100
NIU,2045,100,100,100
NIU,2046,100,100,100
NIU,2047,100,100,100
NIU,2048,100,100,100
NIU,2049,100,100,100
NIU,2050,100,100,100
NLD,2020,100,100,100
NLD,2021,100,100,100
NLD,2022,100,100,100
NLD,2023,100,100,100
NLD,2024,100,100,100
NLD,2025,100,100,100
NLD,2026,100,100,100
NLD,2027,100,100,100
NLD,2028,100,100,100
NLD,2029,100,100,100
NLD,2030,100,100,100
NLD,2031,100,100,100
NLD,2032,100,100,100
NLD,2033,100,100,100
NLD,2034,100,100,100
NLD,2035,100,100,100
NLD,2036,100,100,100
NLD,2037,100,100,100
NLD,2038,100,100,100
NLD,2039,100,100,100
NLD,2040,100,100,100
NLD,2041,100,100,100
NLD,2042,100,100,100
NLD,2043,100,100,100
NLD,2044,100,100,100
NLD,2045,100,100,100
NLD,2046,100,100,100
NLD,2047,100,100,100
NLD,2048,100,100,100
NLD,2049,100,100,100
NLD,2050,100,100,100
NOR,2020,100,100,100
NOR,2021,100,100,100
NOR,2022,100,100,100
NOR,2023,100,100,100
NOR,2024,100,100,100
NOR,2025,100,100,100
NOR,2026,100,100,100
NOR,2027,100,100,100
NOR,2028,100,100,100
NOR,2029,100,100,100
NOR,2030,100,100,100
NOR,2031,100,100,100
NOR,2032,100,100,100
NOR,2033,100,100,100
NOR,2034,100,100,100
NOR,2035,100,100,100
NOR,2036,100,100,100
NOR,2037,100,100,100
NOR,2038,100,100,100
NOR,2039,100,100,100
NOR,2040,100,100,100
NOR,2041,100,100,100
NOR,2042,100,100,100
NOR,2043,100,100,100
NOR,2044,100,100,100
NOR,2045,100,100,100
NOR,2046,100,100,100
NOR,2047,100,100,100
NOR,2048,100,100,100
NOR,2049,100,100,100
NOR,2050,100,100,100
NPL,2020,34.1,64.4,20.8
NPL,2021,34.4835203,65.1133431,21.03573423
NPL,2022,34.87135402,65.83458773,21.27414012
NPL,2023,35.26354968,66.5638214,21.51524796
NPL,2024,35.66015633,67.30113262,21.75908836
NPL,2025,36.0612236,68.04661086,22.0056923
NPL,2026,36.46680163,68.80034658,22.2550911
NPL,2027,36.87694118,69.56243124,22.50731642
NPL,2028,37.29169354,70.33295734,22.76240031
NPL,2029,37.71111058,71.11201836,23.02037516
NPL,2030,38.13524479,71.89970885,23.28127374
NPL,2031,38.5641492,72.69612439,23.54512918
NPL,2032,38.99787746,73.50136164,23.81197499
NPL,2033,39.43648384,74.3155183,24.08184506
NPL,2034,39.88002319,75.13869318,24.35477368
NPL,2035,40.328551,75.97098616,24.6307955
NPL,2036,40.78212337,76.81249825,24.90994557
NPL,2037,41.24079704,77.66333157,25.19225936
NPL,2038,41.70462937,78.52358936,25.47777272
NPL,2039,42.1736784,79.39337601,25.76652191
NPL,2040,42.64800278,80.27279708,26.0585436
NPL,2041,43.12766186,81.16195928,26.35387488
NPL,2042,43.61271563,82.06097052,26.65255327
NPL,2043,44.10322477,82.96993988,26.95461669
NPL,2044,44.59925063,83.88897768,27.2601035
NPL,2045,45.10085526,84.81819543,27.56905252
NPL,2046,45.6081014,85.7577059,27.88150297
NPL,2047,46.1210525,86.7076231,28.19749454
NPL,2048,46.63977272,87.6680623,28.51706735
NPL,2049,47.16432696,88.63914006,28.84026201
NPL,2050,47.69478081,89.6209742,29.16711956
NRU,2020,100,100,100
NRU,2021,100,100,100
NRU,2022,100,100,100
NRU,2023,100,100,100
NRU,2024,100,100,100
NRU,2025,100,100,100
NRU,2026,100,100,100
NRU,2027,100,100,100
NRU,2028,100,100,100
NRU,2029,100,100,100
NRU,2030,100,100,100
NRU,2031,100,100,100
NRU,2032,100,100,100
NRU,2033,100,100,100
NRU,2034,100,100,100
NRU,2035,100,100,100
NRU,2036,100,100,100
NRU,2037,100,100,100
NRU,2038,100,100,100
NRU,2039,100,100,100
NRU,2040,100,100,100
NRU,2041,100,100,100
NRU,2042,100,100,100
NRU,2043,100,100,100
NRU,2044,100,100,100
NRU,2045,100,100,100
NRU,2046,100,100,100
NRU,2047,100,100,100
NRU,2048,100,100,100
NRU,2049,100,100,100
NRU,2050,100,100,100
NZL,2020,100,100,100
NZL,2021,100,100,100
NZL,2022,100,100,100
NZL,2023,100,100,100
NZL,2024,100,100,100
NZL,2025,100,100,100
NZL,2026,100,100,100
NZL,2027,100,100,100
NZL,2028,100,100,100
NZL,2029,100,100,100
NZL,2030,100,100,100
NZL,2031,100,100,100
NZL,2032,100,100,100
NZL,2033,100,100,100
NZL,2034,100,100,100
NZL,2035,100,100,100
NZL,2036,100,100,100
NZL,2037,100,100,100
NZL,2038,100,100,100
NZL,2039,100,100,100
NZL,2040,100,100,100
NZL,2041,100,100,100
NZL,2042,100,100,100
NZL,2043,100,100,100
NZL,2044,100,100,100
NZL,2045,100,100,100
NZL,2046,100,100,100
NZL,2047,100,100,100
NZL,2048,100,100,100
NZL,2049,100,100,100
NZL,2050,100,100,100
OMN,2020,100,100,100
OMN,2021,100,100,100
OMN,2022,100,100,100
OMN,2023,100,100,100
OMN,2024,100,100,100
OMN,2025,100,100,100
OMN,2026,100,100,100
OMN,2027,100,100,100
OMN,2028,100,100,100
OMN,2029,100,100,100
OMN,2030,100,100,100
OMN,2031,100,100,100
OMN,2032,100,100,100
OMN,2033,100,100,100
OMN,2034,100,100,100
OMN,2035,100,100,100
OMN,2036,100,100,100
OMN,2037,100,100,100
OMN,2038,100,100,100
OMN,2039,100,100,100
OMN,2040,100,100,100
OMN,2041,100,100,100
OMN,2042,100,100,100
OMN,2043,100,100,100
OMN,2044,100,100,100
OMN,2045,100,100,100
OMN,2046,100,100,100
OMN,2047,100,100,100
OMN,2048,100,100,100
OMN,2049,100,100,100
OMN,2050,100,100,100
PAK,2020,49,87.1,26.1
PAK,2021,49.498369,87.97526516,26.38294919
PAK,2022,50.00180682,88.85932584,26.66896583
PAK,2023,50.510365,89.75227041,26.95808316
PAK,2024,51.02409561,90.65418815,27.25033481
PAK,2025,51.54305128,91.56516924,27.54575474
PAK,2026,52.06728514,92.48530475,27.84437731
PAK,2027,52.59685088,93.41468667,28.14623724
PAK,2028,53.13180272,94.35340792,28.45136962
PAK,2029,53.67219545,95.30156235,28.75980993
PAK,2030,54.2180844,96.25924475,29.07159403
PAK,2031,54.76952547,97.22655088,29.38675818
PAK,2032,55.32657514,98.20357743,29.705339
PAK,2033,55.88929045,99.1904221,30.02737355
PAK,2034,56.45772903,100,30.35289926
PAK,2035,57.03194907,100,30.68195399
PAK,2036,57.61200939,100,31.01457599
PAK,2037,58.19796939,100,31.35080393
PAK,2038,58.78988906,100,31.69067691
PAK,2039,59.38782903,100,32.03423444
PAK,2040,59.99185052,100,32.38151646
PAK,2041,60.6020154,100,32.73256336
PAK,2042,61.21838613,100,33.08741594
PAK,2043,61.84102585,100,33.44611547
PAK,2044,62.46999831,100,33.80870365
PAK,2045,63.10536792,100,34.17522263
PAK,2046,63.74719974,100,34.54571503
PAK,2047,64.39555951,100,34.92022393
PAK,2048,65.05051361,100,35.29879286
PAK,2049,65.71212911,100,35.68146585
PAK,2050,66.38047377,100,36.06828738
PAN,2020,100,100,100
PAN,2021,100,100,100
PAN,2022,100,100,100
PAN,2023,100,100,100
PAN,2024,100,100,100
PAN,2025,100,100,100
PAN,2026,100,100,100
PAN,2027,100,100,100
PAN,2028,100,100,100
PAN,2029,100,100,100
PAN,2030,100,100,100
PAN,2031,100,100,100
PAN,2032,100,100,100
PAN,2033,100,100,100
PAN,2034,100,100,100
PAN,2035,100,100,100
PAN,2036,100,100,100
PAN,2037,100,100,100
PAN,2038,100,100,100
PAN,2039,100,100,100
PAN,2040,100,100,100
PAN,2041,100,100,100
PAN,2042,100,100,100
PAN,2043,100,100,100
PAN,2044,100,100,100
PAN,2045,100,100,100
PAN,2046,100,100,100
PAN,2047,100,100,100
PAN,2048,100,100,100
PAN,2049,100,100,100
PAN,2050,100,100,100
PER,2020,83.9,95.6,41.4
PER,2021,84.77503484,96.58852923,41.86826518
PER,2022,85.65919586,97.58728011,42.34182679
PER,2023,86.55257823,98.59635834,42.82074474
PER,2024,87.45527813,99.6158707,43.30507961
PER,2025,88.36739273,100,43.79489267
PER,2026,89.28902024,100,44.29024589
PER,2027,90.22025985,100,44.79120193
PER,2028,91.16121183,100,45.29782415
PER,2029,92.11197746,100,45.81017666
PER,2030,93.0726591,100,46.32832425
PER,2031,94.04336017,100,46.85233249
PER,2032,95.02418516,100,47.38226766
PER,2033,96.01523966,100,47.91819679
PER,2034,97.01663037,100,48.46018768
PER,2035,98.02846507,100,49.0083089
PER,2036,99.0508527,100,49.56262978
PER,2037,100,100,50.12322045
PER,2038,100,100,50.69015182
PER,2039,100,100,51.26349561
PER,2040,100,100,51.84332435
PER,2041,100,100,52.4297114
PER,2042,100,100,53.02273092
PER,2043,100,100,53.62245794
PER,2044,100,100,54.22896832
PER,2045,100,100,54.84233879
PER,2046,100,100,55.46264694
PER,2047,100,100,56.08997125
PER,2048,100,100,56.72439106
PER,2049,100,100,57.36598665
PER,2050,100,100,58.01483916
PHL,2020,47.1,68.4,26.8
PHL,2021,47.57164668,69.08443835,27.07262683
PHL,2022,48.0480163,69.77572548,27.34802699
PHL,2023,48.52915617,70.4739299,27.6262287
PHL,2024,49.01511403,71.17912084,27.90726046
PHL,2025,49.50593815,71.89136821,28.19115106
PHL,2026,50.00167724,72.61074262,28.47792957
PHL,2027,50.50238054,73.33731539,28.76762537
PHL,2028,51.00809774,74.07115854,29.06026815
PHL,2029,51.51887905,74.81234482,29.35588788
PHL,2030,52.0347752,75.56094771,29.65451485
PHL,2031,52.55583738,76.31704144,29.95617963
PHL,2032,53.08211735,77.08070094,30.26091315
PHL,2033,53.61366734,77.85200194,30.56874661
PHL,2034,54.15054012,78.63102088,30.87971155
PHL,2035,54.69278901,79.41783501,31.19383983
PHL,2036,55.24046783,80.21252232,31.51116362
PHL,2037,55.79363096,81.0151616,31.83171544
PHL,2038,56.35233331,81.82583242,32.15552811
PHL,2039,56.91663036,82.64461514,32.48263481
PHL,2040,57.48657813,83.47159093,32.81306906
PHL,2041,58.0622332,84.30684178,33.14686469
PHL,2042,58.64365272,85.15045049,33.4840559
PHL,2043,59.23089442,86.0025007,33.82467725
PHL,2044,59.8240166,86.86307687,34.16876361
PHL,2045,60.42307815,87.73226431,34.51635024
PHL,2046,61.02813854,88.6101492,34.86747274
PHL,2047,61.63925784,89.49681857,35.22216709
PHL,2048,62.25649672,90.39236031,35.58046961
PHL,2049,62.87991647,91.2968632,35.94241702
PHL,2050,63.50957897,92.21041693,36.3080464
PLW,2020,43.9,43.2,44.1
PLW,2021,44.33760298,43.62581287,44.55544353
PLW,2022,44.77956806,44.05582289,45.01559066
PLW,2023,45.22593872,44.49007142,45.48048998
PLW,2024,45.67675889,44.92860024,45.95019054
PLW,2025,46.13207292,45.37145154,46.42474195
PLW,2026,46.59192559,45.81866793,46.9041943
PLW,2027,47.05636216,46.27029243,47.38859819
PLW,2028,47.52542831,46.7263685,47.87800478
PLW,2029,47.9991702,47.18694001,48.37246572
PLW,2030,48.47763443,47.65205127,48.87203322
PLW,2031,48.96086808,48.12174703,49.37676001
PLW,2032,49.44891868,48.59607247,49.88669938
PLW,2033,49.94183426,49.07507324,50.40190515
PLW,2034,50.43966331,49.55879541,50.92243172
PLW,2035,50.94245481,50.04728553,51.44833403
PLW,2036,51.45025823,50.54059058,51.97966762
PLW,2037,51.96312351,51.03875804,52.51648855
PLW,2038,52.48110113,51.54183582,53.05885352
PLW,2039,53.00424205,52.04987232,53.60681977
PLW,2040,53.53259772,52.56291644,54.16044515
PLW,2041,54.06622014,53.08101751,54.71978811
PLW,2042,54.6051618,53.60422539,55.28490769
PLW,2043,55.14947572,54.13259042,55.85586356
PLW,2044,55.69921547,54.66616342,56.43271598
PLW,2045,56.25443511,55.20499574,57.01552585
PLW,2046,56.81518929,55.7491392,57.60435471
PLW,2047,57.38153316,56.29864617,58.1992647
PLW,2048,57.95352244,56.85356951,58.80031864
PLW,2049,58.53121342,57.4139626,59.40757997
PLW,2050,59.11466292,57.97987937,60.02111281
PNG,2020,9.5,36,4.9
PNG,2021,9.594599566,36.35864456,4.955272924
PNG,2022,9.690141141,36.72086207,5.011169337
PNG,2023,9.786634104,37.08668811,5.067696271
PNG,2024,9.88408793,37.45615864,5.124860841
PNG,2025,9.982512186,37.82930997,5.182670237
PNG,2026,10.08191654,38.20617876,5.241131734
PNG,2027,10.18231074,38.58680205,5.300252688
PNG,2028,10.28370465,38.97121723,5.360040538
PNG,2029,10.38610823,39.3594621,5.420502806
PNG,2030,10.48953153,39.7515748,5.481647099
PNG,2031,10.5939847,40.14759386,5.543481112
PNG,2032,10.699478,40.5475582,5.606012624
PNG,2033,10.80602179,40.95150713,5.669249503
PNG,2034,10.91362653,41.35948034,5.733199706
PNG,2035,11.02230277,41.77151791,5.79787128
PNG,2036,11.1320612,42.18766035,5.863272361
PNG,2037,11.24291258,42.60794855,5.929411179
PNG,2038,11.35486781,43.0324238,5.996296055
PNG,2039,11.46793787,43.46112783,6.063935405
PNG,2040,11.58213387,43.89410275,6.132337739
PNG,2041,11.69746701,44.33139112,6.201511665
PNG,2042,11.81394862,44.77303591,6.271465886
PNG,2043,11.93159014,45.21908052,6.342209203
PNG,2044,12.05040311,45.66956878,6.413750519
PNG,2045,12.17039921,46.12454497,6.486098833
PNG,2046,12.29159021,46.58405378,6.559263251
PNG,2047,12.41398801,47.04814038,6.633252977
PNG,2048,12.53760462,47.51685038,6.708077321
PNG,2049,12.6624522,47.99022983,6.783745698
PNG,2050,12.78854299,48.46832524,6.860267628
POL,2020,100,100,100
POL,2021,100,100,100
POL,2022,100,100,100
POL,2023,100,100,100
POL,2024,100,100,100
POL,2025,100,100,100
POL,2026,100,100,100
POL,2027,100,100,100
POL,2028,100,100,100
POL,2029,100,100,100
POL,2030,100,100,100
POL,2031,100,100,100
POL,2032,100,100,100
POL,2033,100,100,100
POL,2034,100,100,100
POL,2035,100,100,100
POL,2036,100,100,100
POL,2037,100,100,100
POL,2038,100,100,100
POL,2039,100,100,100
POL,2040,100,100,100
POL,2041,100,100,100
POL,2042,100,100,100
POL,2043,100,100,100
POL,2044,100,100,100
POL,2045,100,100,100
POL,2046,100,100,100
POL,2047,100,100,100
POL,2048,100,100,100
POL,2049,100,100,100
POL,2050,100,100,100
PRK,2020,11.8,18.3,0.9
PRK,2021,11.92501301,18.50672141,0.908807032
PRK,2022,12.05135044,18.715778,0.917700246
PRK,2023,12.17902634,18.92719614,0.926680486
PRK,2024,12.30805487,19.14100251,0.935748602
PRK,2025,12.43845038,19.3572241,0.944905456
PRK,2026,12.57022733,19.57588818,0.954151915
PRK,2027,12.70340038,19.79702234,0.963488855
PRK,2028,12.8379843,20.0206545,0.972917163
PRK,2029,12.97399404,20.24681285,0.982437733
PRK,2030,13.11144472,20.47552595,0.992051467
PRK,2031,13.2503516,20.70682265,1.001759278
PRK,2032,13.3907301,20.94073213,1.011562084
PRK,2033,13.53259581,21.17728392,1.021460818
PRK,2034,13.6759645,21.41650785,1.031456416
PRK,2035,13.82085208,21.65843412,1.041549827
PRK,2036,13.96727465,21.90309325,1.051742008
PRK,2037,14.11524846,22.15051611,1.062033925
PRK,2038,14.26478996,22.40073392,1.072426555
PRK,2039,14.41591574,22.65377825,1.082920883
PRK,2040,14.5686426,22.90968104,1.093517904
PRK,2041,14.7229875,23.16847456,1.104218624
PRK,2042,14.87896758,23.43019149,1.115024056
PRK,2043,15.03660017,23.69486483,1.125935225
PRK,2044,15.19590276,23.962528,1.136953167
PRK,2045,15.35689306,24.23321475,1.148078926
PRK,2046,15.51958894,24.50695925,1.159313558
PRK,2047,15.68400847,24.78379603,1.170658126
PRK,2048,15.85016991,25.06376003,1.182113708
PRK,2049,16.01809173,25.34688658,1.19368139
PRK,2050,16.18779256,25.6332114,1.205362268
PRT,2020,100,100,100
PRT,2021,100,100,100
PRT,2022,100,100,100
PRT,2023,100,100,100
PRT,2024,100,100,100
PRT,2025,100,100,100
PRT,2026,100,100,100
PRT,2027,100,100,100
PRT,2028,100,100,100
PRT,2029,100,100,100
PRT,2030,100,100,100
PRT,2031,100,100,100
PRT,2032,100,100,100
PRT,2033,100,100,100
PRT,2034,100,100,100
PRT,2035,100,100,100
PRT,2036,100,100,100
PRT,2037,100,100,100
PRT,2038,100,100,100
PRT,2039,100,100,100
PRT,2040,100,100,100
PRT,2041,100,100,100
PRT,2042,100,100,100
PRT,2043,100,100,100
