Country.Name,iso3c,year,total_building_stock_m2,Construction Comparative,Total_Cost,Construction_Intensity,Building_Intensity,Embodied_Carbon_Buildings,Embodied_Carbon_Construction
Cameroon,CMR,2020,192170540.812,772.12,148378717971.76144,899792.8,62727133,9307371576.58417,133510102.10422155
Cameroon,CMR,2021,200357455.86149,772.12,154699998819.77368,899792.8,62727133,9703887401.067785,139197945.09804085
Cameroon,CMR,2022,208893152.663607,772.12,161290581034.62424,899792.8,62727133,10117295728.206152,145128103.52277145
Cameroon,CMR,2023,217792490.137764,772.12,168161937485.17035,899792.8,62727133,10548316218.169968,151310900.5832064
Cameroon,CMR,2024,227070960.228136,772.12,175326029811.34836,899792.8,62727133,10997699190.338413,157757099.2768366
Cameroon,CMR,2025,236744714.872,772.12,182795329246.96866,899792.8,62727133,11466226929.453394,164477921.13005185
Cameroon,CMR,2026,249285223.850372,772.12,192478107039.3492,899792.8,62727133,12073599819.845493,173190414.87163574
Cameroon,CMR,2027,262490011.081046,772.12,202673787355.89722,899792.8,62727133,12713145615.087084,182364414.61156735
Cameroon,CMR,2028,276394263.779885,772.12,213409538949.7248,899792.8,62727133,13386568533.168066,192024366.59828192
Cameroon,CMR,2029,291035033.0506,772.12,224713969719.02927,899792.8,62727133,14095663065.523521,202196012.01260054
Cameroon,CMR,2030,306451332.616,772.12,236617202939.4659,899792.8,62727133,14842318758.87187,212906455.5610703
Cameroon,CMR,2031,323027230.887026,772.12,249415785512.49054,899792.8,62727133,15645137150.141466,224422528.0104833
Cameroon,CMR,2032,340499716.557905,772.12,262906641148.68964,899792.8,62727133,16491379845.917126,236561502.77777466
Cameroon,CMR,2033,358917285.882198,772.12,277127214775.36273,899792.8,62727133,17383395659.133743,249357072.53892502
Cameroon,CMR,2034,378331058.267228,772.12,292116976709.2921,899792.8,62727133,18323660449.60167,262844752.40078872
Cameroon,CMR,2035,398794918.16,772.12,307917532209.6992,899792.8,62727133,19314783995.949585,277061978.4760555
Cameroon,CMR,2036,420049232.829082,772.12,324328413651.9908,899792.8,62727133,20344191538.827442,291828371.43948305
Cameroon,CMR,2037,442436324.952142,772.12,341613935222.0479,899792.8,62727133,21428462749.326786,307381759.29246515
Cameroon,CMR,2038,466016567.436056,772.12,359820712048.7276,899792.8,62727133,22570521660.83524,323764085.99231833
Cameroon,CMR,2039,490853550.843446,772.12,378997843677.2415,899792.8,62727133,23773448147.05554,341019530.9563075
Cameroon,CMR,2040,517014254.882,772.12,399197046479.48987,899792.8,62727133,25040486227.726143,359194628.2035104
Cameroon,CMR,2041,543712625.797339,772.12,419811392630.64136,899792.8,62727133,26333565060.457462,377743268.44702417
Cameroon,CMR,2042,571789687.924386,772.12,441490253840.17694,899792.8,62727133,27693417870.83654,397249751.6755635
Cameroon,CMR,2043,601316636.223433,772.12,464288601160.8371,899792.8,62727133,29123492835.399784,417763540.44659287
Cameroon,CMR,2044,632368342.12876,772.12,488264244324.4581,899792.8,62727133,30627416192.88478,439336651.5405883
Cameroon,CMR,2045,665023543.4,772.12,513477978330.008,899792.8,62727133,32209001439.277527,462023787.8598972
Cameroon,CMR,2046,697920877.474437,772.12,538878667915.5623,899792.8,62727133,33802313873.20231,484879145.464014
Cameroon,CMR,2047,732445574.369251,772.12,565535876881.9861,899792.8,62727133,35474444165.44796,508865110.16009754
Cameroon,CMR,2048,768678136.344693,772.12,593511762634.4644,899792.8,62727133,37229291271.83648,534037610.73380005
Cameroon,CMR,2049,806703047.940697,772.12,622871557375.971,899792.8,62727133,39070947021.43967,560455342.6516857
Cameroon,CMR,2050,846608972.972,772.12,653683720211.1406,899792.8,62727133,41003705657.619,588179904.9231988
Canada,CAN,2020,3492242653.276,1959.01,6841338280194.217,284101.112412,8734324.86668,59754471062.07013,1943631815.789976
Canada,CAN,2021,3559753956.33671,1959.01,6973593598003.178,284101.112412,8734324.86668,60909631973.15961,1981205698.7019045
Canada,CAN,2022,3628570373.75902,1959.01,7108405647897.657,284101.112412,8734324.86668,62087124212.881065,2019505952.043468
Canada,CAN,2023,3698717135.74023,1959.01,7245823856086.468,284101.112412,8734324.86668,63287379485.799194,2058546617.855573
Canada,CAN,2024,3770219960.22253,1959.01,7385898604275.538,284101.112412,8734324.86668,64510837842.10093,2098342009.6369185
Canada,CAN,2025,3843105062.322,1959.01,7528681248139.421,284101.112412,8734324.86668,65757947838.931564,2138906717.5917742
Canada,CAN,2026,3880430837.74371,1959.01,7601802815448.306,284101.112412,8734324.86668,66396615362.56817,2159680636.2055373
Canada,CAN,2027,3918119136.04425,1959.01,7675634568702.046,284101.112412,8734324.86668,67041485880.9629,2180656319.436253
Canada,CAN,2028,3956173478.191,1959.01,7750183405510.951,284101.112412,8734324.86668,67692619640.084984,2201835726.9026837
Canada,CAN,2029,3994597419.34838,1959.01,7825456290477.67,284101.112412,8734324.86668,68350077471.03654,2223220837.256189
Canada,CAN,2030,4033394549.21,1959.01,7901460255847.882,284101.112412,8734324.86668,69013920795.73587,2244813648.365589
Canada,CAN,2031,4075676034.41616,1959.01,7984290108181.602,284101.112412,8734324.86668,69737383634.6777,2268345701.554521
Canada,CAN,2032,4118400750.24839,1959.01,8067988253744.099,284101.112412,8734324.86668,70468430428.75923,2292124437.815648
Canada,CAN,2033,4161573343.02853,1959.01,8152563794726.32,284101.112412,8734324.86668,71207140679.47318,2316152443.091544
Canada,CAN,2034,4205198507.78512,1959.01,8238025928736.128,284101.112412,8734324.86668,71953594721.71457,2340432330.4328337
Canada,CAN,2035,4249280988.764,1959.01,8324383949798.563,284101.112412,8734324.86668,72707873732.51747,2364966740.2823706
Canada,CAN,2036,4294899983.97583,1959.01,8413752017608.491,284101.112412,8734324.86668,73488443469.47687,2390356307.7612824
Canada,CAN,2037,4341008730.91969,1959.01,8504079513958.982,284101.112412,8734324.86668,74277393166.99593,2416018449.9558477
Canada,CAN,2038,4387612487.42202,1959.01,8595376738984.611,284101.112412,8734324.86668,75074812789.79614,2441956093.1457567
Canada,CAN,2039,4434716567.7557,1959.01,8687654103399.094,284101.112412,8734324.86668,75880793268.43324,2468172195.0263596
Canada,CAN,2040,4482326343.246,1959.01,8780922129682.347,284101.112412,8734324.86668,76695426509.66524,2494669745.045903
Canada,CAN,2041,4532033994.23164,1959.01,8878299915039.725,284101.112412,8734324.86668,77545955721.77438,2522334882.1901507
Canada,CAN,2042,4582292888.11601,1959.01,8976757590748.145,284101.112412,8734324.86668,78405917047.02997,2550306817.3844132
Canada,CAN,2043,4633109138.01707,1959.01,9076307132466.82,284101.112412,8734324.86668,79275415084.73,2578588952.926794
Canada,CAN,2044,4684488924.84538,1959.01,9176960648661.348,284101.112412,8734324.86668,80154555594.14662,2607184728.845838
Canada,CAN,2045,4736438498.056,1959.01,9278730382076.684,284101.112412,8734324.86668,81043445507.39162,2636097623.319008
Canada,CAN,2046,4791241897.67275,1959.01,9386090789959.895,284101.112412,8734324.86668,81981166187.66283,2666598834.6276336
Canada,CAN,2047,4846679405.09239,1959.01,9494693421370.043,284101.112412,8734324.86668,82929736851.77538,2697452963.0221276
Canada,CAN,2048,4902758357.31789,1959.01,9604552649569.32,284101.112412,8734324.86668,83889283040.4706,2728664091.9622655
Canada,CAN,2049,4959486176.2457,1959.01,9715683014127.088,284101.112412,8734324.86668,84859931747.07072,2760236352.1558795
Canada,CAN,2050,5016870369.648,1959.01,9828099222844.129,284101.112412,8734324.86668,85841811434.28586,2792173922.10553
Central African Republic,CAF,2044,32158265.7559877,723.21,23257179377.387867,899792.8,62727133,1458856184.0102658,20926642.552082088
Central African Republic,CAF,2045,34321798.204,723.21,24821867679.114845,899792.8,62727133,1557004595.2162383,22334537.82022025
Central African Republic,CAF,2046,36666674.9219506,723.21,26517705970.303894,899792.8,62727133,1663379669.2541466,23860440.90459646
Central African Republic,CAF,2047,39171754.4005406,723.21,28329404500.01497,899792.8,62727133,1777022323.8832374,25490594.19740107
Central African Republic,CAF,2048,41847981.7458899,723.21,30264878878.445038,899792.8,62727133,1898429082.6371129,27232120.10769692
Central African Republic,CAF,2049,44707049.8374249,723.21,32332585512.92406,899792.8,62727133,2028130391.7030606,29092627.649913374
Central African Republic,CAF,2050,47761450.416,723.21,34541558555.35536,899792.8,62727133,2166692937.5290637,31080245.688887157
Central African Republic,CAF,2020,8934929.306,723.21,6461830223.392261,899792.8,62727133,405332083.84614605,5814308.309830748
Central African Republic,CAF,2021,9192262.15153001,723.21,6647935910.608019,899792.8,62727133,417005960.04018533,5981764.867226539
Central African Republic,CAF,2022,9457006.38120428,723.21,6839401584.9507475,899792.8,62727133,429016052.85961634,6154044.3024472715
Central African Republic,CAF,2023,9729375.44859428,723.21,7036381618.177869,899792.8,62727133,441372045.60219836,6331285.518088795
Central African Republic,CAF,2024,10009588.9548987,723.21,7239034828.072289,899792.8,62727133,454083900.4521226,6513631.417248684
Central African Republic,CAF,2025,10297872.826,723.21,7447524606.49146,899792.8,62727133,467161866.51216245,6701229.018743849
Central African Republic,CAF,2026,10886796.736562,723.21,7873440267.849005,899792.8,62727133,493878334.84892017,7084464.864240606
Central African Republic,CAF,2027,11509400.5515364,723.21,8323713572.87664,899792.8,62727133,522122688.33973825,7489617.542136677
Central African Republic,CAF,2028,12167610.3872533,723.21,8799737508.165459,899792.8,62727133,551982305.0397834,7917940.451737221
Central African Republic,CAF,2029,12863462.5124965,723.21,9302984723.662594,899792.8,62727133,583549560.0581517,8370758.672861592
Central African Republic,CAF,2030,13599109.648,723.21,9835012088.53008,899792.8,62727133,616922111.333834,8849473.06517233
Central African Republic,CAF,2031,14408200.4153239,723.21,10420154622.366398,899792.8,62727133,653626424.8777418,9375980.104092004
Central African Republic,CAF,2032,15265428.7362607,723.21,11040110716.3511,899792.8,62727133,692514493.2392808,9933812.133775562
Central African Republic,CAF,2033,16173658.5961152,723.21,11696951633.296474,899792.8,62727133,733716240.7963551,10524832.861588407
Central African Republic,CAF,2034,17135924.37547,723.21,12392871867.58366,899792.8,62727133,777369321.8898786,11151016.877774332
Central African Republic,CAF,2035,18155440.988,723.21,13130196476.931482,899792.8,62727133,823619580.7246126,11814456.252528315
Central African Republic,CAF,2036,19321553.1893275,723.21,13973540482.053543,899792.8,62727133,876520132.2986566,12573291.116260307
Central African Republic,CAF,2037,20562564.0211527,723.21,14871051925.737846,899792.8,62727133,932818451.9956639,13380865.451205049
Central African Republic,CAF,2038,21883284.1739429,723.21,15826209947.437246,899792.8,62727133,992732776.2588192,14240309.761992412
Central African Republic,CAF,2039,23288833.325694,723.21,16842717149.475157,899792.8,62727133,1056495358.716509,15154955.623534271
Central African Republic,CAF,2040,24784659.988,723.21,17924513949.921482,899792.8,62727133,1124353370.49708,16128348.59563891
Central African Republic,CAF,2041,26452113.5908737,723.21,19130433070.05577,899792.8,62727133,1199997219.5329866,17213425.937318075
Central African Republic,CAF,2042,28231749.548441,723.21,20417483590.928017,899792.8,62727133,1280730208.7334592,18371504.729235176
Central African Republic,CAF,2043,30131115.225548,723.21,21791123842.26857,899792.8,62727133,1366894723.4734516,19607496.337181598
Chad,TCD,2020,48978600.974,797.07,39039373478.34618,899792.8,62727133,2448827972.412894,35127347.17232685
Chad,TCD,2021,50256517.3139615,797.07,40057962255.43929,899792.8,62727133,2512721126.1059203,36043866.02011604
Chad,TCD,2022,51567776.1777899,797.07,41103127358.031,899792.8,62727133,2578281336.5031495,36984298.05423932
Chad,TCD,2023,52913247.5159373,797.07,42175562197.528145,899792.8,62727133,2645552099.3141203,37949267.20128801
Chad,TCD,2024,54293823.9770114,797.07,43275978277.356476,899792.8,62727133,2714578045.1088505,38939413.66692176
Chad,TCD,2025,55710421.5,797.07,44405105665.005005,899792.8,62727133,2785404968.927822,39955394.360610716
Chad,TCD,2026,59334440.3888179,797.07,47293702400.71509,899792.8,62727133,2966598360.552075,42554532.90550616
Chad,TCD,2027,63194205.3472738,797.07,50370205256.15153,899792.8,62727133,3159578564.339916,45322748.0240073
Chad,TCD,2028,67305051.8940434,797.07,53646837713.18518,899792.8,62727133,3365112324.264383,48271038.31709249
Chad,TCD,2029,71683313.1386991,797.07,57136618403.4629,899792.8,62727133,3584016261.7642646,51411117.85578341
Chad,TCD,2030,76346384.676,797.07,60853412833.699326,899792.8,62727133,3817160120.3233643,54755462.723190255
Chad,TCD,2031,81512070.8531352,797.07,64970826314.90848,899792.8,62727133,4075433663.3751636,58460281.728205174
Chad,TCD,2032,87027273.4323094,797.07,69366828834.69086,899792.8,62727133,4351182298.101889,62415773.14428722
Chad,TCD,2033,92915641.1043462,797.07,74060270055.04123,899792.8,62727133,4645588409.758489,66638897.761581704
Chad,TCD,2034,99202422.6583031,797.07,79071275028.25365,899792.8,62727133,4959914385.176845,71147763.95724243
Chad,TCD,2035,105914575.246,797.07,84421330491.32922,899792.8,62727133,5295508025.766563,75961705.34251851
Chad,TCD,2036,113178443.179172,797.07,90211141704.82263,899792.8,62727133,5658686283.800256,81171335.78577913
Chad,TCD,2037,120940484.071336,797.07,96398031638.73979,899792.8,62727133,6046772151.541438,86738254.80271026
Chad,TCD,2038,129234863.782794,797.07,103009232875.35162,899792.8,62727133,6461473850.800154,92686966.0747647
Chad,TCD,2039,138098091.348021,797.07,110073845670.7671,899792.8,62727133,6904616757.211681,99043653.80286741
Chad,TCD,2040,147569179.676,797.07,117622966044.34932,899792.8,62727133,7378151434.918384,105836297.96135001
Chad,TCD,2041,157517796.775889,797.07,125552710276.15787,899792.8,62727133,7875561556.003021,112971424.72697286
Chad,TCD,2042,168137116.135,797.07,134017051157.72446,899792.8,62727133,8406505392.238387,120587577.70895214
Chad,TCD,2043,179472354.240811,797.07,143052029394.72324,899792.8,62727133,8973243673.762714,128717186.07476035
Chad,TCD,2044,191571775.924104,797.07,152696115435.8256,899792.8,62727133,9578189541.526384,137394865.25712475
Chad,TCD,2045,204486899.868,797.07,162990373277.78677,899792.8,62727133,10223918822.315376,146657564.34466496
Chad,TCD,2046,217856987.287392,797.07,173647268857.16153,899792.8,62727133,10892395328.68993,156246562.2573382
Chad,TCD,2047,232101259.007674,797.07,185000950517.24673,899792.8,62727133,11604579228.221754,166462523.2685749
Chad,TCD,2048,247276872.335896,797.07,197096976632.7726,899792.8,62727133,12363328267.14182,177346440.47593707
Chad,TCD,2049,263444721.728982,797.07,209983884348.51968,899792.8,62727133,13171687041.386211,188941987.25283068
Chad,TCD,2050,280669683.142,797.07,223713384341.99396,899792.8,62727133,14032899213.500372,201295692.4945589
Chile,CHL,2020,882088915.204,995.2800000000001,877925455524.2372,487166.6121,13408428.28,11771600505.583063,427695969.84409183
Chile,CHL,2021,914750851.802132,995.2800000000001,910433227781.626,487166.6121,13408428.28,12207478638.438833,443532671.12164235
Chile,CHL,2022,948622192.672275,995.2800000000001,944144695922.8619,487166.6121,13408428.28,12659496441.224102,459955772.84492534
Chile,CHL,2023,983747719.564853,995.2800000000001,979104430328.507,487166.6121,13408428.28,13128251532.69004,476986988.2152393
Chile,CHL,2024,1020173872.40632,995.2800000000001,1015358651728.5623,487166.6121,13408428.28,13614363660.179926,494648834.4290275
Chile,CHL,2025,1057948810.698,995.2800000000001,1052955292311.5055,487166.6121,13408428.28,14118475519.005257,512964662.4481613
