Country,iso3c,year,residential_building_stock_m2,Region,period,residential,total_building_stock_m2
Solomon Islands,SLB,2044,4493921.581169261,Other Asia,2040,0.6817642578819798,6591606.305573155
Solomon Islands,SLB,2045,4807999.201,Other Asia,2045,0.6809576965008283,7060643.011609095
Solomon Islands,SLB,2046,5153836.563345479,Other Asia,2045,0.6809576965008283,7568512.096755793
Solomon Islands,SLB,2047,5524549.861853593,Other Asia,2045,0.6809576965008283,8112911.991805167
Solomon Islands,SLB,2048,5921928.4121603705,Other Asia,2045,0.6809576965008283,8696470.342564324
Solomon Islands,SLB,2049,6347890.234623721,Other Asia,2045,0.6809576965008283,9322003.800299216
Solomon Islands,SLB,2050,6804491.312000001,Other Asia,2050,0.6804366159462483,10000183.929751258
Sierra Leone,SLE,2020,12911894.897000002,Africa,2020,0.76,16989335.390789475
Sierra Leone,SLE,2021,13425067.019672057,Africa,2020,0.76,17664561.867989548
Sierra Leone,SLE,2022,13958634.725609658,Africa,2020,0.76,18366624.638960075
Sierra Leone,SLE,2023,14513408.619672976,Africa,2020,0.76,19096590.28904339
Sierra Leone,SLE,2024,15090231.523512982,Africa,2020,0.76,19855567.79409603
Sierra Leone,SLE,2025,15689979.756000001,Africa,2025,0.75,20919973.008
Sierra Leone,SLE,2026,16470513.25782486,Africa,2025,0.75,21960684.34376648
Sierra Leone,SLE,2027,17289876.16267926,Africa,2025,0.75,23053168.21690568
Sierra Leone,SLE,2028,18150000.126970135,Africa,2025,0.75,24200000.16929351
Sierra Leone,SLE,2029,19052912.901717868,Africa,2025,0.75,25403883.86895716
Sierra Leone,SLE,2030,20000743.113,Africa,2030,0.7414956504672269,26973513.735916387
Sierra Leone,SLE,2031,21061667.968820084,Africa,2030,0.7414956504672269,28404304.132531095
Sierra Leone,SLE,2032,22178868.811154153,Africa,2030,0.7414956504672269,29910989.76397088
Sierra Leone,SLE,2033,23355330.758732107,Africa,2030,0.7414956504672269,31497596.43770747
Sierra Leone,SLE,2034,24594197.273733392,Africa,2030,0.7414956504672269,33168363.5072387
Sierra Leone,SLE,2035,25898778.560999997,Africa,2035,0.7361776186790023,35180067.83128341
Sierra Leone,SLE,2036,27342296.000041455,Africa,2035,0.7361776186790023,37140895.49354202
Sierra Leone,SLE,2037,28866270.615544297,Africa,2035,0.7361776186790023,39211013.59661267
Sierra Leone,SLE,2038,30475186.84051159,Africa,2035,0.7361776186790023,41396513.65005675
Sierra Leone,SLE,2039,32173779.05630706,Africa,2035,0.7361776186790023,43703826.685249835
Sierra Leone,SLE,2040,33967045.524,Africa,2040,0.7308401113976266,46476712.20322446
Sierra Leone,SLE,2041,35872709.7748174,Africa,2040,0.7308401113976266,49084210.37019438
Sierra Leone,SLE,2042,37885288.12960883,Africa,2040,0.7308401113976266,51837997.85859956
Sierra Leone,SLE,2043,40010778.82527444,Africa,2040,0.7308401113976266,54746281.9860278
Sierra Leone,SLE,2044,42255516.61975861,Africa,2040,0.7308401113976266,57817730.52788662
Sierra Leone,SLE,2045,44626191.672000006,Africa,2045,0.7256345586793843,61499540.14485923
Sierra Leone,SLE,2046,47072070.38905474,Africa,2045,0.7256345586793843,64870215.766354024
Sierra Leone,SLE,2047,49652003.17781946,Africa,2045,0.7256345586793843,68425631.86100648
Sierra Leone,SLE,2048,52373337.29309331,Africa,2045,0.7256345586793843,72175913.71117984
Sierra Leone,SLE,2049,55243822.6790708,Africa,2045,0.7256345586793843,76131741.54716608
Sierra Leone,SLE,2050,58271634.04,Africa,2050,0.7205461095530795,80871485.20743957
El Salvador,SLV,2020,51926874.682000004,Latin and South America,2020,0.69,75256340.11884059
El Salvador,SLV,2021,53699880.05612267,Latin and South America,2020,0.69,77825913.12481546
El Salvador,SLV,2022,55533423.40939232,Latin and South America,2020,0.69,80483222.33245264
El Salvador,SLV,2023,57429571.76708295,Latin and South America,2020,0.69,83231263.43055502
El Salvador,SLV,2024,59390462.73154334,Latin and South America,2020,0.69,86073134.39354108
El Salvador,SLV,2025,61418306.892000005,Latin and South America,2025,0.69,89012038.97391306
El Salvador,SLV,2026,63081477.003143325,Latin and South America,2025,0.69,91422430.43933816
El Salvador,SLV,2027,64789684.74164206,Latin and South America,2025,0.69,93898093.82846676
El Salvador,SLV,2028,66544149.69884414,Latin and South America,2025,0.69,96440796.66499151
El Salvador,SLV,2029,68346124.49188392,Latin and South America,2025,0.69,99052354.33606365
El Salvador,SLV,2030,70196895.658,Latin and South America,2030,0.6849692167754552,102481825.37086447
El Salvador,SLV,2031,72296146.71257828,Latin and South America,2030,0.6849692167754552,105546563.17683575
El Salvador,SLV,2032,74458176.25541931,Latin and South America,2030,0.6849692167754552,108702952.52965799
El Salvador,SLV,2033,76684861.68874232,Latin and South America,2030,0.6849692167754552,111953734.2856693
El Salvador,SLV,2034,78978136.55882463,Latin and South America,2030,0.6849692167754552,115301731.2670199
El Salvador,SLV,2035,81339992.23500001,Latin and South America,2035,0.6844493776447149,118840041.19472238
El Salvador,SLV,2036,83926538.11086792,Latin and South America,2035,0.6844493776447149,122619058.25624497
El Salvador,SLV,2037,86595334.05074668,Latin and South America,2035,0.6844493776447149,126518244.99970065
El Salvador,SLV,2038,89348995.54005751,Latin and South America,2035,0.6844493776447149,130541422.72364944
El Salvador,SLV,2039,92190221.23453987,Latin and South America,2035,0.6844493776447149,134692534.24085093
El Salvador,SLV,2040,95121795.605,Latin and South America,2040,0.6839727127465678,139072500.74791428
El Salvador,SLV,2041,98207666.59666897,Latin and South America,2040,0.6839727127465678,143584188.0333285
El Salvador,SLV,2042,101393647.13438526,Latin and South America,2040,0.6839727127465678,148242240.14321843
El Salvador,SLV,2043,104682984.89805412,Latin and South America,2040,0.6839727127465678,153051405.33704636
El Salvador,SLV,2044,108079032.92641205,Latin and South America,2040,0.6839727127465678,158016585.91379878
El Salvador,SLV,2045,111585253.03500004,Latin and South America,2045,0.6835372013487429,163246788.6383098
El Salvador,SLV,2046,115165156.60362339,Latin and South America,2045,0.6835372013487429,168484109.38919148
El Salvador,SLV,2047,118859911.45601477,Latin and South America,2045,0.6835372013487429,173889455.0603575
El Salvador,SLV,2048,122673202.27728646,Latin and South America,2045,0.6835372013487429,179468216.2656692
El Salvador,SLV,2049,126608831.9654601,Latin and South America,2045,0.6835372013487429,185225956.56189293
El Salvador,SLV,2050,130670725.42400002,Latin and South America,2050,0.6831450139550765,191278166.0624005
Serbia,SRB,2020,126469539.98599999,Europe,2020,0.7,180670771.40857142
Serbia,SRB,2021,132184025.53897248,Europe,2020,0.7,188834322.19853213
Serbia,SRB,2022,138156718.2866477,Europe,2020,0.7,197366740.40949672
Serbia,SRB,2023,144399285.23820403,Europe,2020,0.7,206284693.19743434
Serbia,SRB,2024,150923920.57288316,Europe,2020,0.7,215605600.81840453
Serbia,SRB,2025,157743369.46,Europe,2025,0.7,225347670.65714288
Serbia,SRB,2026,163785774.5101747,Europe,2025,0.7,233979677.87167814
Serbia,SRB,2027,170059635.62037498,Europe,2025,0.7,242942336.6005357
Serbia,SRB,2028,176573818.78142375,Europe,2025,0.7,252248312.5448911
Serbia,SRB,2029,183337529.59846735,Europe,2025,0.7,261910756.56923908
Serbia,SRB,2030,190360326.3,Europe,2030,0.6941862049680265,274220842.9635501
Serbia,SRB,2031,196087307.8549915,Europe,2030,0.6941862049680265,282470764.25845003
Serbia,SRB,2032,201986585.3834597,Europe,2030,0.6941862049680265,290968884.0514527
Serbia,SRB,2033,208063342.40174595,Europe,2030,0.6941862049680265,299722669.3828194
Serbia,SRB,2034,214322918.37203917,Europe,2030,0.6941862049680265,308739811.93836987
Serbia,SRB,2035,220770813.394,Europe,2035,0.6928682466025001,318633180.9497061
Serbia,SRB,2036,226093165.7444857,Europe,2035,0.6928682466025001,326314803.50433177
Serbia,SRB,2037,231543829.59642053,Europe,2035,0.6928682466025001,334181614.9488774
Serbia,SRB,2038,237125898.2890499,Europe,2035,0.6928682466025001,342238079.8251381
Serbia,SRB,2039,242842539.73597613,Europe,2035,0.6928682466025001,350488770.3062764
Serbia,SRB,2040,248696998.223,Europe,2040,0.6917487240457084,359519272.79097795
Serbia,SRB,2041,253682085.06438375,Europe,2040,0.6917487240457084,366725772.30170834
Serbia,SRB,2042,258767097.079749,Europe,2040,0.6917487240457084,374076724.8060013
Serbia,SRB,2043,263954037.2513334,Europe,2040,0.6917487240457084,381575025.83827275
Serbia,SRB,2044,269244948.7107948,Europe,2040,0.6917487240457084,389223628.9734074
Serbia,SRB,2045,274641915.544,Europe,2045,0.6907569705299672,397595575.956747
Serbia,SRB,2046,279264562.80114365,Europe,2045,0.6907569705299672,404287723.05675673
Serbia,SRB,2047,283965016.3451449,Europe,2045,0.6907569705299672,411092509.3195649
Serbia,SRB,2048,288744585.77588004,Europe,2045,0.6907569705299672,418011830.6361027
Serbia,SRB,2049,293604602.7358116,Europe,2045,0.6907569705299672,425047614.8080711
Serbia,SRB,2050,298546421.281,Europe,2050,0.6898773160141096,432752917.5852682
Sao Tome and Principe,STP,2020,870293.0640000001,Africa,2020,0.76,1145122.452631579
Sao Tome and Principe,STP,2021,892081.6543540627,Africa,2020,0.76,1173791.650465872
Sao Tome and Principe,STP,2022,914415.7421839241,Africa,2020,0.76,1203178.6081367421
Sao Tome and Principe,STP,2023,937308.9845225209,Africa,2020,0.76,1233301.2954243696
Sao Tome and Principe,STP,2024,960775.3803192175,Africa,2020,0.76,1264178.1319989704
Sao Tome and Principe,STP,2025,984829.2790000001,Africa,2025,0.75,1313105.7053333335
Sao Tome and Principe,STP,2026,1027900.1903683335,Africa,2025,0.75,1370533.587157778
Sao Tome and Principe,STP,2027,1072854.7819294226,Africa,2025,0.75,1430473.0425725635
Sao Tome and Principe,STP,2028,1119775.4352943343,Africa,2025,0.75,1493033.9137257792
Sao Tome and Principe,STP,2029,1168748.134983941,Africa,2025,0.75,1558330.8466452546
Sao Tome and Principe,STP,2030,1219862.626,Africa,2030,0.7414956504672269,1645137.9387476477
Sao Tome and Principe,STP,2031,1275198.090236932,Africa,2030,0.7414956504672269,1719764.761173463
Sao Tome and Principe,STP,2032,1333043.6843336145,Africa,2030,0.7414956504672269,1797776.808931576
Sao Tome and Principe,STP,2033,1393513.272915559,Africa,2030,0.7414956504672269,1879327.6427683514
Sao Tome and Principe,STP,2034,1456725.8857406268,Africa,2030,0.7414956504672269,1964577.7892597527
Sao Tome and Principe,STP,2035,1522805.9520000003,Africa,2035,0.7361776186790023,2068530.6281553688
Sao Tome and Principe,STP,2036,1593895.9638798581,Africa,2035,0.7361776186790023,2165097.0138700306
Sao Tome and Principe,STP,2037,1668304.711007921,Africa,2035,0.7361776186790023,2266171.462807479
Sao Tome and Principe,STP,2038,1746187.123779562,Africa,2035,0.7361776186790023,2371964.4274338596
Sao Tome and Principe,STP,2039,1827705.3652934649,Africa,2035,0.7361776186790023,2482696.1848868765
Sao Tome and Principe,STP,2040,1913029.169,Africa,2040,0.7308401113976266,2617575.498615705
Sao Tome and Principe,STP,2041,2002478.8706128579,Africa,2040,0.7308401113976266,2739968.482002726
Sao Tome and Principe,STP,2042,2096111.0746403602,Africa,2040,0.7308401113976266,2868084.334659532
Sao Tome and Principe,STP,2043,2194121.3471507356,Africa,2040,0.7308401113976266,3002190.6473562242
Sao Tome and Principe,STP,2044,2296714.3985194326,Africa,2040,0.7308401113976266,3142567.5229118126
Sao Tome and Principe,STP,2045,2404104.5110000004,Africa,2045,0.7256345586793843,3313106.4145778017
Sao Tome and Principe,STP,2046,2514041.65835132,Africa,2045,0.7256345586793843,3464611.2540818616
Sao Tome and Principe,STP,2047,2629006.1147536584,Africa,2045,0.7256345586793843,3623044.24907533
Sao Tome and Principe,STP,2048,2749227.7737134723,Africa,2045,0.7256345586793843,3788722.216754558
Sao Tome and Principe,STP,2049,2874947.041523239,Africa,2045,0.7256345586793843,3961976.4620299884
Sao Tome and Principe,STP,2050,3006415.318,Africa,2050,0.7205461095530795,4172412.116505266
Suriname,SUR,2020,9256829.194,Latin and South America,2020,0.69,13415694.484057972
Suriname,SUR,2021,9374451.317635082,Latin and South America,2020,0.69,13586161.329905916
Suriname,SUR,2022,9493568.009623807,Latin and South America,2020,0.69,13758794.216846097
Suriname,SUR,2023,9614198.260735039,Latin and South America,2020,0.69,13933620.66773194
Suriname,SUR,2024,9736361.303044317,Latin and South America,2020,0.69,14110668.555136694
Suriname,SUR,2025,9860076.613,Latin and South America,2025,0.69,14289966.105797103
Suriname,SUR,2026,10145762.459674047,Latin and South America,2025,0.69,14704003.564744998
Suriname,SUR,2027,10439725.767689751,Latin and South America,2025,0.69,15130037.344477901
Suriname,SUR,2028,10742206.368201014,Latin and South America,2025,0.69,15568415.026378281
Suriname,SUR,2029,11053451.041229282,Latin and South America,2025,0.69,16019494.262651134
Suriname,SUR,2030,11373713.717000004,Latin and South America,2030,0.6849692167754552,16604707.829853477
Suriname,SUR,2031,11715215.525410477,Latin and South America,2030,0.6849692167754552,17103273.020882234
Suriname,SUR,2032,12066971.107394775,Latin and South America,2030,0.6849692167754552,17616807.897150416
Suriname,SUR,2033,12429288.337962383,Latin and South America,2030,0.6849692167754552,18145761.931425482
Suriname,SUR,2034,12802484.336233823,Latin and South America,2030,0.6849692167754552,18690598.09213397
Suriname,SUR,2035,13186885.743000003,Latin and South America,2035,0.6844493776447149,19266414.980722025
Suriname,SUR,2036,13592003.372837711,Latin and South America,2035,0.6844493776447149,19858303.35562533
Suriname,SUR,2037,14009566.723158924,Latin and South America,2035,0.6844493776447149,20468375.28199351
Suriname,SUR,2038,14439958.142069351,Latin and South America,2035,0.6844493776447149,21097189.381279368
Suriname,SUR,2039,14883571.72388689,Latin and South America,2035,0.6844493776447149,21745321.436485663
Suriname,SUR,2040,15340813.670000002,Latin and South America,2040,0.6839727127465678,22428984.934789684
Suriname,SUR,2041,15809474.645280473,Latin and South America,2040,0.6839727127465678,23114189.134528168
Suriname,SUR,2042,16292453.186400387,Latin and South America,2040,0.6839727127465678,23820326.283158645
Suriname,SUR,2043,16790186.694172658,Latin and South America,2040,0.6839727127465678,24548035.8810658
Suriname,SUR,2044,17303125.93197986,Latin and South America,2040,0.6839727127465678,25297976.965334263
Suriname,SUR,2045,17831735.434000004,Latin and South America,2045,0.6835372013487429,26087439.569952823
Suriname,SUR,2046,18361677.37110063,Latin and South America,2045,0.6835372013487429,26862733.05223141
Suriname,SUR,2047,18907368.67021581,Latin and South America,2045,0.6835372013487429,27661067.507237565
Suriname,SUR,2048,19469277.38715791,Latin and South America,2045,0.6835372013487429,28483127.690404408
Suriname,SUR,2049,20047885.487905473,Latin and South America,2045,0.6835372013487429,29329618.707434446
Suriname,SUR,2050,20643689.262000006,Latin and South America,2050,0.6831450139550765,30218604.893978674
Slovak Republic,SVK,2020,168984510.57999998,Europe,2020,0.7,241406443.68571427
Slovak Republic,SVK,2021,171643272.85792246,Europe,2020,0.7,245204675.51131782
Slovak Republic,SVK,2022,174343867.4719936,Europe,2020,0.7,249062667.81713372
Slovak Republic,SVK,2023,177086952.60228547,Europe,2020,0.7,252981360.86040783
Slovak Republic,SVK,2024,179873196.78451955,Europe,2020,0.7,256961709.6921708
Slovak Republic,SVK,2025,182703279.07299998,Europe,2025,0.7,261004684.39
Slovak Republic,SVK,2026,187711839.71534443,Europe,2025,0.7,268159771.02192062
Slovak Republic,SVK,2027,192857703.20104954,Europe,2025,0.7,275511004.57292795
Slovak Republic,SVK,2028,198144633.49987456,Europe,2025,0.7,283063762.14267796
Slovak Republic,SVK,2029,203576497.7656643,Europe,2025,0.7,290823568.23666334
Slovak Republic,SVK,2030,209157269.16500002,Europe,2030,0.6941862049680265,301298509.92160463
Slovak Republic,SVK,2031,213549378.0235962,Europe,2030,0.6941862049680265,307625499.46297485
Slovak Republic,SVK,2032,218033717.09873116,Europe,2030,0.6941862049680265,314085349.9224658
Slovak Republic,SVK,2033,222612223.13949674,Europe,2030,0.6941862049680265,320680851.2562563
Slovak Republic,SVK,2034,227286873.56492117,Europe,2030,0.6941862049680265,327414852.0070199
Slovak Republic,SVK,2035,232059687.31800002,Europe,2035,0.6928682466025001,334926139.9348455
Slovak Republic,SVK,2036,236063489.64337403,Europe,2035,0.6928682466025001,340704731.09558463
Slovak Republic,SVK,2037,240136370.8908389,Europe,2035,0.6928682466025001,346583022.19556844
Slovak Republic,SVK,2038,244279522.9018217,Europe,2035,0.6928682466025001,352562733.3907327
Slovak Republic,SVK,2039,248494158.08098277,Europe,2035,0.6928682466025001,358645614.5154309
Slovak Republic,SVK,2040,252781509.75100002,Europe,2040,0.6917487240457084,365423890.1556645
Slovak Republic,SVK,2041,256136070.25872236,Europe,2040,0.6917487240457084,370273281.83665395
Slovak Republic,SVK,2042,259535147.7732902,Europe,2040,0.6917487240457084,375187027.82043874
Slovak Republic,SVK,2043,262979333.06177816,Europe,2040,0.6917487240457084,380165982.12677205
Slovak Republic,SVK,2044,266469224.7310905,Europe,2040,0.6917487240457084,385211010.10875607
Slovak Republic,SVK,2045,270005429.332,Europe,2045,0.6907569705299672,390883394.37942207
Slovak Republic,SVK,2046,273113051.4834271,Europe,2045,0.6907569705299672,395382259.0800459
Slovak Republic,SVK,2047,276256440.75057447,Europe,2045,0.6907569705299672,399932903.37500775
Slovak Republic,SVK,2048,279436008.79435366,Europe,2045,0.6907569705299672,404535923.22052556
Slovak Republic,SVK,2049,282652172.0136789,Europe,2045,0.6907569705299672,409191921.43196267
Slovak Republic,SVK,2050,285905351.6,Europe,2050,0.6898773160141096,414429268.74573827
Slovenia,SVN,2020,77944271.645,Europe,2020,0.7,111348959.49285714
Slovenia,SVN,2021,80690240.42696033,Europe,2020,0.7,115271772.03851476
Slovenia,SVN,2022,83532949.41050783,Europe,2020,0.7,119332784.87215404
Slovenia,SVN,2023,86475806.7431293,Europe,2020,0.7,123536866.77589901
Slovenia,SVN,2024,89522340.6410017,Europe,2020,0.7,127889058.05857387
Slovenia,SVN,2025,92676203.619,Europe,2025,0.7,132394576.59857143
Slovenia,SVN,2026,94179761.35567677,Europe,2025,0.7,134542516.2223954
Slovenia,SVN,2027,95707712.47252278,Europe,2025,0.7,136725303.53217542
Slovenia,SVN,2028,97260452.72221288,Europe,2025,0.7,138943503.88887554
Slovenia,SVN,2029,98838384.27802369,Europe,2025,0.7,141197691.82574815
Slovenia,SVN,2030,100441915.83800001,Europe,2030,0.6941862049680265,144690163.9922768
Slovenia,SVN,2031,101789024.84033078,Europe,2030,0.6941862049680265,146630722.58115396
