Country,iso3c,Year,extraction_5.4
Guadeloupe,GLP,2047,1468886.7113725562
Guadeloupe,GLP,2048,1475914.6771644112
Guadeloupe,GLP,2049,1482942.6429562662
Guadeloupe,GLP,2050,1489970.6087481212
Guatemala,GTM,2021,41381613.61098075
Guatemala,GTM,2022,42296584.9791255
Guatemala,GTM,2023,43211556.34727025
Guatemala,GTM,2024,44126527.715415
Guatemala,GTM,2025,45041499.08355975
Guatemala,GTM,2026,45956470.45170474
Guatemala,GTM,2027,46871441.81984949
Guatemala,GTM,2028,47786413.18799424
Guatemala,GTM,2029,48701384.55613899
Guatemala,GTM,2030,49616355.92428374
Guatemala,GTM,2031,50531327.29242849
Guatemala,GTM,2032,51446298.66057348
Guatemala,GTM,2033,52361270.02871823
Guatemala,GTM,2034,53276241.39686298
Guatemala,GTM,2035,54191212.765007734
Guatemala,GTM,2036,55106184.133152485
Guatemala,GTM,2037,56021155.501297235
Guatemala,GTM,2038,56936126.869441986
Guatemala,GTM,2039,57851098.237586975
Guatemala,GTM,2040,58766069.605731726
Guatemala,GTM,2041,59681040.97387648
Guatemala,GTM,2042,60596012.34202123
Guatemala,GTM,2043,61510983.71016598
Guatemala,GTM,2044,62425955.07831073
Guatemala,GTM,2045,63340926.44645572
Guatemala,GTM,2046,64255897.81460047
Guatemala,GTM,2047,65170869.18274522
Guatemala,GTM,2048,66085840.55088997
Guatemala,GTM,2049,67000811.91903472
Guatemala,GTM,2050,67915783.28717947
Guinea,GIN,2021,7239143.961568713
Guinea,GIN,2022,7404469.537767768
Guinea,GIN,2023,7569795.113966882
Guinea,GIN,2024,7735120.690165937
Guinea,GIN,2025,7900446.266365051
Guinea,GIN,2026,8065771.842564166
Guinea,GIN,2027,8231097.41876322
Guinea,GIN,2028,8396422.994962335
Guinea,GIN,2029,8561748.571161449
Guinea,GIN,2030,8727074.147360504
Guinea,GIN,2031,8892399.723559618
Guinea,GIN,2032,9057725.299758732
Guinea,GIN,2033,9223050.875957787
Guinea,GIN,2034,9388376.452156901
Guinea,GIN,2035,9553702.028356016
Guinea,GIN,2036,9719027.60455507
Guinea,GIN,2037,9884353.180754185
Guinea,GIN,2038,10049678.756953299
Guinea,GIN,2039,10215004.333152354
Guinea,GIN,2040,10380329.909351468
Guinea,GIN,2041,10545655.485550523
Guinea,GIN,2042,10710981.061749637
Guinea,GIN,2043,10876306.637948751
Guinea,GIN,2044,11041632.214147806
Guinea,GIN,2045,11206957.79034692
Guinea,GIN,2046,11372283.366546035
Guinea,GIN,2047,11537608.94274509
Guinea,GIN,2048,11702934.518944204
Guinea,GIN,2049,11868260.095143318
Guinea,GIN,2050,12033585.671342373
Guinea-Bissau,GNB,2021,421673.5160784349
Guinea-Bissau,GNB,2022,429910.849653095
Guinea-Bissau,GNB,2023,438148.18322775513
Guinea-Bissau,GNB,2024,446385.5168024171
Guinea-Bissau,GNB,2025,454622.85037707724
Guinea-Bissau,GNB,2026,462860.18395173736
Guinea-Bissau,GNB,2027,471097.5175263975
Guinea-Bissau,GNB,2028,479334.8511010576
Guinea-Bissau,GNB,2029,487572.1846757196
Guinea-Bissau,GNB,2030,495809.5182503797
Guinea-Bissau,GNB,2031,504046.85182503983
Guinea-Bissau,GNB,2032,512284.18539969996
Guinea-Bissau,GNB,2033,520521.51897436194
Guinea-Bissau,GNB,2034,528758.8525490221
Guinea-Bissau,GNB,2035,536996.1861236822
Guinea-Bissau,GNB,2036,545233.5196983423
Guinea-Bissau,GNB,2037,553470.8532730043
Guinea-Bissau,GNB,2038,561708.1868476644
Guinea-Bissau,GNB,2039,569945.5204223245
Guinea-Bissau,GNB,2040,578182.8539969847
Guinea-Bissau,GNB,2041,586420.1875716448
Guinea-Bissau,GNB,2042,594657.5211463049
Guinea-Bissau,GNB,2043,602894.854720965
Guinea-Bissau,GNB,2044,611132.1882956289
Guinea-Bissau,GNB,2045,619369.521870289
Guinea-Bissau,GNB,2046,627606.8554449491
Guinea-Bissau,GNB,2047,635844.1890196092
Guinea-Bissau,GNB,2048,644081.5225942694
Guinea-Bissau,GNB,2049,652318.8561689295
Guinea-Bissau,GNB,2050,660556.1897435896
Guyana,GUY,2021,3020771.476862788
Guyana,GUY,2022,3089440.783288121
Guyana,GUY,2023,3158110.0897134542
Guyana,GUY,2024,3226779.396138817
Guyana,GUY,2025,3295448.70256415
Guyana,GUY,2026,3364118.008989483
Guyana,GUY,2027,3432787.315414816
Guyana,GUY,2028,3501456.621840149
Guyana,GUY,2029,3570125.928265482
Guyana,GUY,2030,3638795.234690845
Guyana,GUY,2031,3707464.541116178
Guyana,GUY,2032,3776133.847541511
Guyana,GUY,2033,3844803.153966844
Guyana,GUY,2034,3913472.460392177
Guyana,GUY,2035,3982141.76681754
Guyana,GUY,2036,4050811.073242873
Guyana,GUY,2037,4119480.379668206
Guyana,GUY,2038,4188149.686093539
Guyana,GUY,2039,4256818.992518872
Guyana,GUY,2040,4325488.298944235
Guyana,GUY,2041,4394157.605369568
Guyana,GUY,2042,4462826.911794901
Guyana,GUY,2043,4531496.218220234
Guyana,GUY,2044,4600165.524645567
Guyana,GUY,2045,4668834.8310709
Guyana,GUY,2046,4737504.137496263
Guyana,GUY,2047,4806173.443921596
Guyana,GUY,2048,4874842.750346929
Guyana,GUY,2049,4943512.056772262
Guyana,GUY,2050,5012181.363197595
Haiti,HTI,2021,3771724.665882379
Haiti,HTI,2022,3793325.931312248
Haiti,HTI,2023,3814927.19674211
Haiti,HTI,2024,3836528.4621719792
Haiti,HTI,2025,3858129.727601841
Haiti,HTI,2026,3879730.993031703
Haiti,HTI,2027,3901332.258461572
Haiti,HTI,2028,3922933.523891434
Haiti,HTI,2029,3944534.789321296
Haiti,HTI,2030,3966136.054751165
Haiti,HTI,2031,3987737.320181027
Haiti,HTI,2032,4009338.5856108963
Haiti,HTI,2033,4030939.851040758
Haiti,HTI,2034,4052541.11647062
Haiti,HTI,2035,4074142.3819004893
Haiti,HTI,2036,4095743.647330351
Haiti,HTI,2037,4117344.9127602205
Haiti,HTI,2038,4138946.1781900823
Haiti,HTI,2039,4160547.443619944
Haiti,HTI,2040,4182148.7090498134
Haiti,HTI,2041,4203749.974479675
Haiti,HTI,2042,4225351.239909545
Haiti,HTI,2043,4246952.505339406
Haiti,HTI,2044,4268553.770769268
Haiti,HTI,2045,4290155.036199138
Haiti,HTI,2046,4311756.301628999
Haiti,HTI,2047,4333357.567058869
Haiti,HTI,2048,4354958.832488731
Haiti,HTI,2049,4376560.097918592
Haiti,HTI,2050,4398161.363348462
Honduras,HND,2021,13890870.09411776
Honduras,HND,2022,14173447.319457173
Honduras,HND,2023,14456024.544796467
Honduras,HND,2024,14738601.77013588
Honduras,HND,2025,15021178.995475173
Honduras,HND,2026,15303756.220814586
Honduras,HND,2027,15586333.446153998
Honduras,HND,2028,15868910.671493292
Honduras,HND,2029,16151487.896832705
Honduras,HND,2030,16434065.122171998
Honduras,HND,2031,16716642.34751141
Honduras,HND,2032,16999219.572850823
Honduras,HND,2033,17281796.798190117
Honduras,HND,2034,17564374.02352953
Honduras,HND,2035,17846951.248868823
Honduras,HND,2036,18129528.474208236
Honduras,HND,2037,18412105.69954765
Honduras,HND,2038,18694682.924886942
Honduras,HND,2039,18977260.150226355
Honduras,HND,2040,19259837.375565648
Honduras,HND,2041,19542414.60090506
Honduras,HND,2042,19824991.826244354
Honduras,HND,2043,20107569.051583767
Honduras,HND,2044,20390146.27692318
Honduras,HND,2045,20672723.502262473
Honduras,HND,2046,20955300.727601886
Honduras,HND,2047,21237877.95294118
Honduras,HND,2048,21520455.178280592
Honduras,HND,2049,21803032.403620005
Honduras,HND,2050,22085609.628959298
Hong Kong,HKG,2021,21139706.03686282
Hong Kong,HKG,2022,21053602.629532516
Hong Kong,HKG,2023,20967499.22220221
Hong Kong,HKG,2024,20881395.814871907
Hong Kong,HKG,2025,20795292.407541573
Hong Kong,HKG,2026,20709189.00021127
Hong Kong,HKG,2027,20623085.592880964
Hong Kong,HKG,2028,20536982.18555066
Hong Kong,HKG,2029,20450878.778220356
Hong Kong,HKG,2030,20364775.37089005
Hong Kong,HKG,2031,20278671.963559717
Hong Kong,HKG,2032,20192568.556229413
Hong Kong,HKG,2033,20106465.14889911
Hong Kong,HKG,2034,20020361.741568804
Hong Kong,HKG,2035,19934258.3342385
Hong Kong,HKG,2036,19848154.926908165
Hong Kong,HKG,2037,19762051.51957786
Hong Kong,HKG,2038,19675948.112247556
Hong Kong,HKG,2039,19589844.704917252
Hong Kong,HKG,2040,19503741.297586948
Hong Kong,HKG,2041,19417637.890256613
Hong Kong,HKG,2042,19331534.48292631
Hong Kong,HKG,2043,19245431.075596005
Hong Kong,HKG,2044,19159327.6682657
Hong Kong,HKG,2045,19073224.260935396
Hong Kong,HKG,2046,18987120.85360506
Hong Kong,HKG,2047,18901017.446274757
Hong Kong,HKG,2048,18814914.038944453
Hong Kong,HKG,2049,18728810.63161415
Hong Kong,HKG,2050,18642707.224283844
Hungary,HUN,2021,68796010.81019616
Hungary,HUN,2022,68781027.4695627
Hungary,HUN,2023,68766044.12892921
Hungary,HUN,2024,68751060.78829573
Hungary,HUN,2025,68736077.44766225
Hungary,HUN,2026,68721094.10702877
Hungary,HUN,2027,68706110.76639529
Hungary,HUN,2028,68691127.4257618
Hungary,HUN,2029,68676144.08512832
Hungary,HUN,2030,68661160.74449484
Hungary,HUN,2031,68646177.40386136
Hungary,HUN,2032,68631194.06322788
Hungary,HUN,2033,68616210.72259441
Hungary,HUN,2034,68601227.38196093
Hungary,HUN,2035,68586244.04132745
Hungary,HUN,2036,68571260.70069396
Hungary,HUN,2037,68556277.36006048
Hungary,HUN,2038,68541294.019427
Hungary,HUN,2039,68526310.67879352
Hungary,HUN,2040,68511327.33816004
Hungary,HUN,2041,68496343.99752656
Hungary,HUN,2042,68481360.65689307
Hungary,HUN,2043,68466377.3162596
Hungary,HUN,2044,68451393.97562611
Hungary,HUN,2045,68436410.63499263
Hungary,HUN,2046,68421427.29435915
Hungary,HUN,2047,68406443.95372567
Hungary,HUN,2048,68391460.61309218
Hungary,HUN,2049,68376477.2724587
Hungary,HUN,2050,68361493.93182524
Iceland,ISL,2021,3049998.895686254
Iceland,ISL,2022,3008078.991975844
Iceland,ISL,2023,2966159.088265434
Iceland,ISL,2024,2924239.184555024
Iceland,ISL,2025,2882319.280844614
Iceland,ISL,2026,2840399.377134219
Iceland,ISL,2027,2798479.473423809
Iceland,ISL,2028,2756559.569713399
Iceland,ISL,2029,2714639.666002989
Iceland,ISL,2030,2672719.762292579
Iceland,ISL,2031,2630799.8585821837
Iceland,ISL,2032,2588879.9548717737
Iceland,ISL,2033,2546960.0511613637
Iceland,ISL,2034,2505040.1474509537
Iceland,ISL,2035,2463120.2437405437
Iceland,ISL,2036,2421200.3400301486
Iceland,ISL,2037,2379280.4363197386
Iceland,ISL,2038,2337360.5326093286
Iceland,ISL,2039,2295440.6288989186
Iceland,ISL,2040,2253520.7251885086
Iceland,ISL,2041,2211600.8214781135
Iceland,ISL,2042,2169680.9177677035
Iceland,ISL,2043,2127761.0140572935
Iceland,ISL,2044,2085841.1103468835
Iceland,ISL,2045,2043921.2066364735
Iceland,ISL,2046,2002001.3029260784
Iceland,ISL,2047,1960081.3992156684
Iceland,ISL,2048,1918161.4955052584
Iceland,ISL,2049,1876241.5917948484
Iceland,ISL,2050,1834321.6880844384
India,IND,2021,2845556629.8000336
India,IND,2022,2902209730.5434723
India,IND,2023,2958862831.286911
India,IND,2024,3015515932.0303497
India,IND,2025,3072169032.7737885
India,IND,2026,3128822133.517227
India,IND,2027,3185475234.260666
India,IND,2028,3242128335.0041046
India,IND,2029,3298781435.747528
India,IND,2030,3355434536.490967
India,IND,2031,3412087637.2344055
India,IND,2032,3468740737.9778442
India,IND,2033,3525393838.721283
India,IND,2034,3582046939.4647217
India,IND,2035,3638700040.2081604
India,IND,2036,3695353140.951599
India,IND,2037,3752006241.695038
India,IND,2038,3808659342.4384766
India,IND,2039,3865312443.1819153
India,IND,2040,3921965543.925354
India,IND,2041,3978618644.6687927
India,IND,2042,4035271745.4122314
India,IND,2043,4091924846.15567
India,IND,2044,4148577946.899109
India,IND,2045,4205231047.6425476
India,IND,2046,4261884148.3859863
India,IND,2047,4318537249.129425
India,IND,2048,4375190349.872864
India,IND,2049,4431843450.6163025
India,IND,2050,4488496551.359741
Indonesia,IDN,2021,447307032.0721626
Indonesia,IDN,2022,456989385.048542
Indonesia,IDN,2023,466671738.0249214
Indonesia,IDN,2024,476354091.0013008
Indonesia,IDN,2025,486036443.9776802
Indonesia,IDN,2026,495718796.9540634
Indonesia,IDN,2027,505401149.9304428
Indonesia,IDN,2028,515083502.9068222
Indonesia,IDN,2029,524765855.8832016
Indonesia,IDN,2030,534448208.859581
Indonesia,IDN,2031,544130561.8359604
Indonesia,IDN,2032,553812914.8123398
Indonesia,IDN,2033,563495267.788723
Indonesia,IDN,2034,573177620.7651024
Indonesia,IDN,2035,582859973.7414818
Indonesia,IDN,2036,592542326.7178612
Indonesia,IDN,2037,602224679.6942406
Indonesia,IDN,2038,611907032.67062
Indonesia,IDN,2039,621589385.6470032
Indonesia,IDN,2040,631271738.6233826
Indonesia,IDN,2041,640954091.599762
Indonesia,IDN,2042,650636444.5761414
Indonesia,IDN,2043,660318797.5525208
Indonesia,IDN,2044,670001150.5289001
Indonesia,IDN,2045,679683503.5052834
Indonesia,IDN,2046,689365856.4816628
Indonesia,IDN,2047,699048209.4580421
Indonesia,IDN,2048,708730562.4344215
Indonesia,IDN,2049,718412915.4108009
Indonesia,IDN,2050,728095268.3871803
Iran,IRN,2021,528418978.3341255
Iran,IRN,2022,537399852.5528564
Iran,IRN,2023,546380726.7715912
Iran,IRN,2024,555361600.9903221
Iran,IRN,2025,564342475.2090569
Iran,IRN,2026,573323349.4277878
Iran,IRN,2027,582304223.6465225
Iran,IRN,2028,591285097.8652534
Iran,IRN,2029,600265972.0839882
Iran,IRN,2030,609246846.3027191
Iran,IRN,2031,618227720.5214539
Iran,IRN,2032,627208594.7401848
Iran,IRN,2033,636189468.9589195
Iran,IRN,2034,645170343.1776543
Iran,IRN,2035,654151217.3963852
Iran,IRN,2036,663132091.6151199
Iran,IRN,2037,672112965.8338509
Iran,IRN,2038,681093840.0525856
Iran,IRN,2039,690074714.2713165
Iran,IRN,2040,699055588.4900513
Iran,IRN,2041,708036462.7087822
Iran,IRN,2042,717017336.9275169
Iran,IRN,2043,725998211.1462479
Iran,IRN,2044,734979085.3649826
Iran,IRN,2045,743959959.5837135
Iran,IRN,2046,752940833.8024483
Iran,IRN,2047,761921708.0211792
Iran,IRN,2048,770902582.23991394
Iran,IRN,2049,779883456.4586487
Iran,IRN,2050,788864330.6773796
Iraq,IRQ,2021,85334063.6807847
Iraq,IRQ,2022,86233152.18585277
Iraq,IRQ,2023,87132240.69092059
Iraq,IRQ,2024,88031329.19598842
Iraq,IRQ,2025,88930417.70105624
Iraq,IRQ,2026,89829506.2061243
Iraq,IRQ,2027,90728594.71119213
Iraq,IRQ,2028,91627683.21625996
Iraq,IRQ,2029,92526771.72132778
Iraq,IRQ,2030,93425860.2263956
Iraq,IRQ,2031,94324948.73146367
Iraq,IRQ,2032,95224037.2365315
Iraq,IRQ,2033,96123125.74159932
Iraq,IRQ,2034,97022214.24666715
Iraq,IRQ,2035,97921302.75173497
Iraq,IRQ,2036,98820391.25680304
Iraq,IRQ,2037,99719479.76187086
Iraq,IRQ,2038,100618568.26693869
Iraq,IRQ,2039,101517656.77200651
Iraq,IRQ,2040,102416745.27707434
Iraq,IRQ,2041,103315833.7821424
Iraq,IRQ,2042,104214922.28721023
Iraq,IRQ,2043,105114010.79227805
Iraq,IRQ,2044,106013099.29734588
Iraq,IRQ,2045,106912187.8024137
Iraq,IRQ,2046,107811276.30748177
Iraq,IRQ,2047,108710364.81254959
Iraq,IRQ,2048,109609453.31761742
Iraq,IRQ,2049,110508541.82268524
Iraq,IRQ,2050,111407630.32775307
Ireland,IRL,2021,72372545.42980433
Ireland,IRL,2022,73581060.42898989
Ireland,IRL,2023,74789575.42817545
Ireland,IRL,2024,75998090.42736101
Ireland,IRL,2025,77206605.4265461
Ireland,IRL,2026,78415120.42573166
Ireland,IRL,2027,79623635.42491722
Ireland,IRL,2028,80832150.42410278
Ireland,IRL,2029,82040665.42328835
Ireland,IRL,2030,83249180.42247391
Ireland,IRL,2031,84457695.42165947
Ireland,IRL,2032,85666210.42084503
Ireland,IRL,2033,86874725.4200306
Ireland,IRL,2034,88083240.41921568
Ireland,IRL,2035,89291755.41840124
Ireland,IRL,2036,90500270.4175868
Ireland,IRL,2037,91708785.41677237
Ireland,IRL,2038,92917300.41595793
Ireland,IRL,2039,94125815.41514349
Ireland,IRL,2040,95334330.41432905
Ireland,IRL,2041,96542845.41351461
Ireland,IRL,2042,97751360.41270018
Ireland,IRL,2043,98959875.41188574
Ireland,IRL,2044,100168390.41107082
Ireland,IRL,2045,101376905.41025639
Ireland,IRL,2046,102585420.40944195
Ireland,IRL,2047,103793935.40862751
Ireland,IRL,2048,105002450.40781307
Ireland,IRL,2049,106210965.40699863
Ireland,IRL,2050,107419480.4061842
Israel,ISR,2021,105350338.05254984
Israel,ISR,2022,106901585.0198803
Israel,ISR,2023,108452831.98721075
Israel,ISR,2024,110004078.95454073
Israel,ISR,2025,111555325.92187119
Israel,ISR,2026,113106572.88920164
Israel,ISR,2027,114657819.85653162
Israel,ISR,2028,116209066.82386208
Israel,ISR,2029,117760313.79119253
Israel,ISR,2030,119311560.75852299
Israel,ISR,2031,120862807.72585297
Israel,ISR,2032,122414054.69318342
Israel,ISR,2033,123965301.66051388
Israel,ISR,2034,125516548.62784386
Israel,ISR,2035,127067795.59517431
Israel,ISR,2036,128619042.56250477
Israel,ISR,2037,130170289.52983475
Israel,ISR,2038,131721536.4971652
Israel,ISR,2039,133272783.46449566
Israel,ISR,2040,134824030.43182564
Israel,ISR,2041,136375277.3991561
Israel,ISR,2042,137926524.36648655
Israel,ISR,2043,139477771.333817
Israel,ISR,2044,141029018.30114698
Israel,ISR,2045,142580265.26847744
Israel,ISR,2046,144131512.2358079
Israel,ISR,2047,145682759.20313787
Israel,ISR,2048,147234006.17046833
Israel,ISR,2049,148785253.1377988
Israel,ISR,2050,150336500.10512877
Italy,ITA,2021,393634727.7419605
Italy,ITA,2022,392285906.3987026
Italy,ITA,2023,390937085.0554447
Italy,ITA,2024,389588263.7121868
Italy,ITA,2025,388239442.3689289
Italy,ITA,2026,386890621.025671
Italy,ITA,2027,385541799.6824131
Italy,ITA,2028,384192978.3391552
Italy,ITA,2029,382844156.9958973
Italy,ITA,2030,381495335.6526394
Italy,ITA,2031,380146514.3093815
Italy,ITA,2032,378797692.9661236
Italy,ITA,2033,377448871.6228657
Italy,ITA,2034,376100050.2796078
Italy,ITA,2035,374751228.93634987
Italy,ITA,2036,373402407.59309196
Italy,ITA,2037,372053586.24983406
Italy,ITA,2038,370704764.90657663
Italy,ITA,2039,369355943.5633187
Italy,ITA,2040,368007122.2200608
Italy,ITA,2041,366658300.8768029
Italy,ITA,2042,365309479.533545
Italy,ITA,2043,363960658.1902871
Italy,ITA,2044,362611836.8470292
Italy,ITA,2045,361263015.5037713
Italy,ITA,2046,359914194.1605134
Italy,ITA,2047,358565372.8172555
Italy,ITA,2048,357216551.4739976
Italy,ITA,2049,355867730.1307397
Italy,ITA,2050,354518908.7874818
Jamaica,JAM,2021,9694483.804705948
Jamaica,JAM,2022,9787007.880905032
Jamaica,JAM,2023,9879531.957104146
Jamaica,JAM,2024,9972056.033303231
Jamaica,JAM,2025,10064580.109502316
Jamaica,JAM,2026,10157104.18570143
Jamaica,JAM,2027,10249628.261900514
Jamaica,JAM,2028,10342152.338099599
Jamaica,JAM,2029,10434676.414298713
Jamaica,JAM,2030,10527200.490497798
Jamaica,JAM,2031,10619724.566696882
Jamaica,JAM,2032,10712248.642895997
Jamaica,JAM,2033,10804772.719095081
Jamaica,JAM,2034,10897296.795294166
Jamaica,JAM,2035,10989820.87149328
Jamaica,JAM,2036,11082344.947692364
Jamaica,JAM,2037,11174869.023891449
Jamaica,JAM,2038,11267393.100090563
Jamaica,JAM,2039,11359917.176289648
Jamaica,JAM,2040,11452441.252488732
Jamaica,JAM,2041,11544965.328687847
Jamaica,JAM,2042,11637489.404886931
Jamaica,JAM,2043,11730013.481086016
Jamaica,JAM,2044,11822537.55728513
Jamaica,JAM,2045,11915061.633484215
Jamaica,JAM,2046,12007585.709683299
Jamaica,JAM,2047,12100109.785882413
Jamaica,JAM,2048,12192633.862081498
Jamaica,JAM,2049,12285157.938280582
Jamaica,JAM,2050,12377682.014479697
Japan,JPN,2021,720059324.5764718
Japan,JPN,2022,717944131.8565626
Japan,JPN,2023,715828939.1366534
Japan,JPN,2024,713713746.4167438
Japan,JPN,2025,711598553.6968346
Japan,JPN,2026,709483360.9769249
Japan,JPN,2027,707368168.2570157
Japan,JPN,2028,705252975.537106
Japan,JPN,2029,703137782.8171968
Japan,JPN,2030,701022590.0972872
Japan,JPN,2031,698907397.3773775
Japan,JPN,2032,696792204.6574688
Japan,JPN,2033,694677011.9375591
Japan,JPN,2034,692561819.2176495
Japan,JPN,2035,690446626.4977407
Japan,JPN,2036,688331433.7778311
Japan,JPN,2037,686216241.0579214
Japan,JPN,2038,684101048.3380117
Japan,JPN,2039,681985855.618103
Japan,JPN,2040,679870662.8981934
Japan,JPN,2041,677755470.1782837
Japan,JPN,2042,675640277.458374
Japan,JPN,2043,673525084.7384653
Japan,JPN,2044,671409892.0185556
Japan,JPN,2045,669294699.298646
Japan,JPN,2046,667179506.5787363
Japan,JPN,2047,665064313.8588276
Japan,JPN,2048,662949121.1389179
Japan,JPN,2049,660833928.4190083
Japan,JPN,2050,658718735.6990995
Jordan,JOR,2021,57160440.69725561
Jordan,JOR,2022,58068082.50612426
Jordan,JOR,2023,58975724.31499314
Jordan,JOR,2024,59883366.12386179
Jordan,JOR,2025,60791007.932730675
Jordan,JOR,2026,61698649.74159932
Jordan,JOR,2027,62606291.55046821
Jordan,JOR,2028,63513933.35933685
Jordan,JOR,2029,64421575.16820574
Jordan,JOR,2030,65329216.977074385
Jordan,JOR,2031,66236858.78594327
Jordan,JOR,2032,67144500.59481215
Jordan,JOR,2033,68052142.4036808
Jordan,JOR,2034,68959784.21254969
Jordan,JOR,2035,69867426.02141833
Jordan,JOR,2036,70775067.83028722
Jordan,JOR,2037,71682709.63915586
Jordan,JOR,2038,72590351.44802475
Jordan,JOR,2039,73497993.2568934
Jordan,JOR,2040,74405635.06576228
Jordan,JOR,2041,75313276.87463093
Jordan,JOR,2042,76220918.68349981
Jordan,JOR,2043,77128560.49236846
Jordan,JOR,2044,78036202.30123734
Jordan,JOR,2045,78943844.11010599
Jordan,JOR,2046,79851485.91897488
Jordan,JOR,2047,80759127.72784352
Jordan,JOR,2048,81666769.53671241
Jordan,JOR,2049,82574411.3455813
Jordan,JOR,2050,83482053.15444994
