,Country Name,iso3c,Population,year,Average household size (number of members),gdp_ppp,GDP,average_household_size,num_households,gdp_per_capita,avg_m2_capita,residential_building_stock_m2,total_building_stock_m2,,
2306,Iraq,IRQ,53879499,2031,6.35,562.1174311,5.62117E+11,6.35,8484960.472,10432.86299,10.43286299,562117431.1,1124234862,,
2307,Iraq,IRQ,54966918,2032,6.35,580.1540249,5.80154E+11,6.35,8656207.559,10554.6035,10.5546035,580154024.9,1160308050,,
2308,Iraq,IRQ,56062270,2033,6.35,598.7693567,5.98769E+11,6.35,8828703.937,10680.43368,10.68043368,598769356.7,1197538713,,
2309,Iraq,IRQ,57162965,2034,6.35,617.9819965,6.17982E+11,6.35,9002041.732,10810.88072,10.81088072,617981996.5,1235963993,,
2310,Iraq,IRQ,58268847,2035,6.35,637.8111098,6.37811E+11,6.35,9176196.378,10946.00533,10.94600533,637811109.8,1275622220,,
2311,Iraq,IRQ,59376243,2036,6.35,659.8921518,6.59892E+11,6.35,9350589.449,11113.74042,11.11374042,659892151.8,1319784304,,
2312,Iraq,IRQ,60484498,2037,6.35,682.7376402,6.82738E+11,6.35,9525117.795,11287.81196,11.28781196,682737640.2,1365475280,,
2313,Iraq,IRQ,61591674,2038,6.35,706.3740402,7.06374E+11,6.35,9699476.22,11468.66117,11.46866117,706374040.2,1412748080,,
2314,Iraq,IRQ,62695913,2039,6.35,730.8287331,7.30829E+11,6.35,9873372.126,11656.72048,11.65672048,730828733.1,1461657466,,
2315,Iraq,IRQ,63798124,2040,6.35,756.1300484,7.5613E+11,6.35,10046948.66,11851.91665,11.85191665,756130048.4,1512260097,,
2316,Iraq,IRQ,64897603,2041,6.35,785.0333373,7.85033E+11,6.35,10220094.96,12096.49203,12.09649203,785033337.3,1570066675,,
2317,Iraq,IRQ,65990902,2042,6.35,815.0414627,8.15041E+11,6.35,10392268.03,12350.81561,12.35081561,815041462.7,1630082925,,
2318,Iraq,IRQ,67078936,2043,6.35,846.1966574,8.46197E+11,6.35,10563611.97,12614.93858,12.61493858,846196657.4,1692393315,,
2319,Iraq,IRQ,68160087,2044,6.35,878.5427684,8.78543E+11,6.35,10733871.97,12889.4021,12.8894021,878542768.4,1757085537,,
2320,Iraq,IRQ,69232581,2045,6.35,912.1253188,9.12125E+11,6.35,10902768.66,13174.79871,13.17479871,912125318.8,1824250638,,
2321,Iraq,IRQ,70303215,2046,6.35,948.032277,9.48032E+11,6.35,11071372.44,13484.90644,13.48490644,948032277,1896064554,,
2322,Iraq,IRQ,71367305,2047,6.35,985.3527576,9.85353E+11,6.35,11238945.67,13806.7811,13.8067811,985352757.6,1970705515,,
2323,Iraq,IRQ,72422410,2048,6.35,1024.142406,1.02414E+12,6.35,11405103.94,14141.2362,14.1412362,1024142406,2048284812,,
2324,Iraq,IRQ,73472404,2049,6.35,1064.459057,1.06446E+12,6.35,11570457.32,14487.87571,14.48787571,1064459057,2128918115,,
2325,Iraq,IRQ,74515140,2050,6.35,1106.362824,1.10636E+12,6.35,11734667.72,14847.49038,14.84749038,1106362824,2212725649,,
2326,Ireland,IRL,4985382,2020,2.83,452.9596127,4.5296E+11,2.83,1761619.081,90857.55369,90.85755369,452959612.7,905919225.5,,
2327,Ireland,IRL,5033165,2021,2.83,483.400437,4.834E+11,2.83,1778503.534,96043.03395,96.04303395,483400437,966800873.9,,
2328,Ireland,IRL,5086988,2022,2.83,515.8870149,5.15887E+11,2.83,1797522.261,101413.0591,101.4130591,515887014.9,1031774030,,
2329,Ireland,IRL,5120455,2023,2.83,550.5568298,5.50557E+11,2.83,1809348.057,107521.0757,107.5210757,550556829.8,1101113660,,
2330,Ireland,IRL,5152179,2024,2.83,587.5566046,5.87557E+11,2.83,1820557.951,114040.4098,114.0404098,587556604.6,1175113209,,
2331,Ireland,IRL,5182618,2025,2.83,627.0429227,6.27043E+11,2.83,1831313.781,120989.6085,120.9896085,627042922.7,1254085845,,
2332,Ireland,IRL,5211998,2026,2.83,642.9696384,6.4297E+11,2.83,1841695.406,123363.3701,123.3633701,642969638.4,1285939277,,
2333,Ireland,IRL,5240268,2027,2.83,659.3008882,6.59301E+11,2.83,1851684.806,125814.3454,125.8143454,659300888.2,1318601776,,
2334,Ireland,IRL,5267755,2028,2.83,676.0469473,6.76047E+11,2.83,1861397.527,128336.8242,128.3368242,676046947.3,1352093895,,
2335,Ireland,IRL,5294688,2029,2.83,693.2183515,6.93218E+11,2.83,1870914.488,130927.139,130.927139,693218351.5,1386436703,,
2336,Ireland,IRL,5321151,2030,2.83,710.8259047,7.10826E+11,2.83,1880265.371,133584.9903,133.5849903,710825904.7,1421651809,,
2337,Ireland,IRL,5347446,2031,2.83,725.0353241,7.25035E+11,2.83,1889556.89,135585.3475,135.5853475,725035324.1,1450070648,,
2338,Ireland,IRL,5373501,2032,2.83,739.5287901,7.39529E+11,2.83,1898763.604,137625.133,137.625133,739528790.1,1479057580,,
2339,Ireland,IRL,5399309,2033,2.83,754.3119806,7.54312E+11,2.83,1907883.039,139705.2809,139.7052809,754311980.6,1508623961,,
2340,Ireland,IRL,5424971,2034,2.83,769.3906872,7.69391E+11,2.83,1916950.883,141823.9263,141.8239263,769390687.2,1538781374,,
2341,Ireland,IRL,5450275,2035,2.83,784.7708175,7.84771E+11,2.83,1925892.226,143987.38,143.98738,784770817.5,1569541635,,
2342,Ireland,IRL,5475457,2036,2.83,797.110418,7.9711E+11,2.83,1934790.459,145578.7924,145.5787924,797110418,1594220836,,
2343,Ireland,IRL,5500462,2037,2.83,809.6440442,8.09644E+11,2.83,1943626.148,147195.6436,147.1956436,809644044.2,1619288088,,
2344,Ireland,IRL,5524900,2038,2.83,822.374747,8.22375E+11,2.83,1952261.484,148848.8022,148.8488022,822374747,1644749494,,
2345,Ireland,IRL,5549028,2039,2.83,835.3056252,8.35306E+11,2.83,1960787.279,150531.8815,150.5318815,835305625.2,1670611250,,
2346,Ireland,IRL,5572636,2040,2.83,848.4398262,8.4844E+11,2.83,1969129.329,152251.0758,152.2510758,848439826.2,1696879652,,
2347,Ireland,IRL,5595657,2041,2.83,859.6605481,8.59661E+11,2.83,1977263.958,153629.9577,153.6299577,859660548.1,1719321096,,
2348,Ireland,IRL,5617906,2042,2.83,871.0296653,8.7103E+11,2.83,1985125.795,155045.2545,155.0452545,871029665.3,1742059331,,
2349,Ireland,IRL,5639303,2043,2.83,882.5491405,8.82549E+11,2.83,1992686.572,156499.6845,156.4996845,882549140.5,1765098281,,
2350,Ireland,IRL,5659813,2044,2.83,894.2209623,8.94221E+11,2.83,1999933.922,157994.7893,157.9947893,894220962.3,1788441925,,
2351,Ireland,IRL,5679091,2045,2.83,906.0471453,9.06047E+11,2.83,2006745.936,159540.8746,159.5408746,906047145.3,1812094291,,
2352,Ireland,IRL,5697292,2046,2.83,917.2526704,9.17253E+11,2.83,2013177.385,160998.0093,160.9980093,917252670.4,1834505341,,
2353,Ireland,IRL,5714302,2047,2.83,928.5967797,9.28597E+11,2.83,2019187.986,162503.9733,162.5039733,928596779.7,1857193559,,
2354,Ireland,IRL,5729940,2048,2.83,940.0811871,9.40081E+11,2.83,2024713.781,164064.7524,164.0647524,940081187.1,1880162374,,
2355,Ireland,IRL,5744070,2049,2.83,951.7076278,9.51708E+11,2.83,2029706.714,165685.242,165.685242,951707627.8,1903415256,,
2356,Ireland,IRL,5756287,2050,2.83,963.4778582,9.63478E+11,2.83,2034023.675,167378.3566,167.3783566,963477858.2,1926955716,,
2357,Israel,ISR,10120859,2026,3.14,476.4005224,4.76401E+11,3.14,3223203.503,47071.15496,47.07115496,476400522.4,952801044.7,,
2358,Israel,ISR,10262625,2027,3.14,492.6427165,4.92643E+11,3.14,3268351.911,48003.57769,48.00357769,492642716.5,985285432.9,,
2359,Israel,ISR,10404075,2028,3.14,509.4386649,5.09439E+11,3.14,3313399.682,48965.30109,48.96530109,509438664.9,1018877330,,
2360,Israel,ISR,10545004,2029,3.14,526.8072473,5.26807E+11,3.14,3358281.529,49957.99407,49.95799407,526807247.3,1053614495,,
2361,Israel,ISR,10686264,2030,3.14,544.7679865,5.44768E+11,3.14,3403268.79,50978.33878,50.97833878,544767986.5,1089535973,,
2362,Israel,ISR,10827460,2031,3.14,562.0015771,5.62002E+11,3.14,3448235.669,51905.20927,51.90520927,562001577.1,1124003154,,
2363,Israel,ISR,10969160,2032,3.14,579.7803478,5.7978E+11,3.14,3493363.057,52855.49193,52.85549193,579780347.8,1159560696,,
2364,Israel,ISR,11110946,2033,3.14,598.1215452,5.98122E+11,3.14,3538517.834,53831.73901,53.83173901,598121545.2,1196243090,,
2365,Israel,ISR,11253483,2034,3.14,617.0429615,6.17043E+11,3.14,3583911.783,54831.28748,54.83128748,617042961.5,1234085923,,
2366,Israel,ISR,11396803,2035,3.14,636.5629517,6.36563E+11,3.14,3629555.096,55854.51918,55.85451918,636562951.7,1273125903,,
2367,Israel,ISR,11541012,2036,3.14,654.6053379,6.54605E+11,3.14,3675481.529,56719.92525,56.71992525,654605337.9,1309210676,,
2368,Israel,ISR,11686204,2037,3.14,673.1591075,6.73159E+11,3.14,3721721.019,57602.88863,57.60288863,673159107.5,1346318215,,
2369,Israel,ISR,11832471,2038,3.14,692.2387547,6.92239E+11,3.14,3768302.866,58503.31302,58.50331302,692238754.7,1384477509,,
2370,Israel,ISR,11980084,2039,3.14,711.8591849,7.11859E+11,3.14,3815313.376,59420.2165,59.4202165,711859184.9,1423718370,,
2371,Israel,ISR,12128679,2040,3.14,732.0357256,7.32036E+11,3.14,3862636.624,60355.76716,60.35576716,732035725.6,1464071451,,
2372,Israel,ISR,12278536,2041,3.14,750.4217002,7.50422E+11,3.14,3910361.783,61116.54518,61.11654518,750421700.2,1500843400,,
2373,Israel,ISR,12428938,2042,3.14,769.2694611,7.69269E+11,3.14,3958260.51,61893.4185,61.8934185,769269461.1,1538538922,,
2374,Israel,ISR,12580354,2043,3.14,788.5906066,7.88591E+11,3.14,4006482.166,62684.29383,62.68429383,788590606.6,1577181213,,
2375,Israel,ISR,12731758,2044,3.14,808.3970264,8.08397E+11,3.14,4054700,63494.53283,63.49453283,808397026.4,1616794053,,
2376,Israel,ISR,12883228,2045,3.14,828.7009086,8.28701E+11,3.14,4102938.854,64324.0117,64.3240117,828700908.6,1657401817,,
2377,Israel,ISR,13035006,2046,3.14,846.5226761,8.46523E+11,3.14,4151275.796,64942.25443,64.94225443,846522676.1,1693045352,,
2378,Israel,ISR,13186549,2047,3.14,864.7277126,8.64728E+11,3.14,4199537.898,65576.49864,65.57649864,864727712.6,1729455425,,
2379,Israel,ISR,13336969,2048,3.14,883.3242606,8.83324E+11,3.14,4247442.357,66231.25993,66.23125993,883324260.6,1766648521,,
2380,Israel,ISR,13485782,2049,3.14,902.3207397,9.02321E+11,3.14,4294835.032,66909.04092,66.90904092,902320739.7,1804641479,,
2381,Israel,ISR,13634143,2050,3.14,921.7257509,9.21726E+11,3.14,4342083.758,67604.23086,67.60423086,921725750.9,1843451502,,
2382,Israel,ISR,9215100,2020,3.14,363.214573,3.63215E+11,3.14,2934745.223,39415.15263,39.41515263,363214573,726429146.1,,
2383,Israel,ISR,9364700,2021,3.14,380.9018574,3.80902E+11,3.14,2982388.535,40674.21887,40.67421887,380901857.4,761803714.8,,
2384,Israel,ISR,9550600,2022,3.14,399.4504509,3.9945E+11,3.14,3041592.357,41824.64462,41.82464462,399450450.9,798900901.9,,
2385,Israel,ISR,9693280,2023,3.14,418.9022963,4.18902E+11,3.14,3087031.847,43215.7429,43.2157429,418902296.3,837804592.7,,
2386,Israel,ISR,9835854,2024,3.14,439.3013788,4.39301E+11,3.14,3132437.58,44663.26755,44.66326755,439301378.8,878602757.7,,
2387,Israel,ISR,9978606,2025,3.14,460.6938256,4.60694E+11,3.14,3177900,46168.15471,46.16815471,460693825.6,921387651.2,,
2388,Italy,ITA,51572364,2050,2.4,3205.781249,3.20578E+12,2.4,21488485,62160.83577,62.16083577,3205781249,6411562498,,
2389,Italy,ITA,51954336,2049,2.4,3178.717275,3.17872E+12,2.4,21647640,61182.90638,61.18290638,3178717275,6357434551,,
2390,Italy,ITA,52319812,2048,2.4,3151.881782,3.15188E+12,2.4,21799921.67,60242.60528,60.24260528,3151881782,6303763565,,
2391,Italy,ITA,52674772,2047,2.4,3125.272841,3.12527E+12,2.4,21947821.67,59331.49252,59.33149252,3125272841,6250545682,,
2392,Italy,ITA,53017352,2046,2.4,3098.888539,3.09889E+12,2.4,22090563.33,58450.45861,58.45045861,3098888539,6197777077,,
2393,Italy,ITA,53348476,2045,2.4,3072.726979,3.07273E+12,2.4,22228531.67,57597.27755,57.59727755,3072726979,6145453958,,
2394,Italy,ITA,53666700,2044,2.4,3047.613401,3.04761E+12,2.4,22361125,56787.79208,56.78779208,3047613401,6095226802,,
2395,Italy,ITA,53972812,2043,2.4,3022.705078,3.02271E+12,2.4,22488671.67,56004.21705,56.00421705,3022705078,6045410156,,
2396,Italy,ITA,54265208,2042,2.4,2998.000332,2.998E+12,2.4,22610503.33,55247.19138,55.24719138,2998000332,5996000663,,
2397,Italy,ITA,54548248,2041,2.4,2973.497499,2.9735E+12,2.4,22728436.67,54511.32911,54.51132911,2973497499,5946994998,,
2398,Italy,ITA,54821860,2040,2.4,2949.194929,2.94919E+12,2.4,22842441.67,53795.96623,53.79596623,2949194929,5898389859,,
2399,Italy,ITA,55086120,2039,2.4,2926.029637,2.92603E+12,2.4,22952550,53117.36672,53.11736672,2926029637,5852059275,,
2400,Italy,ITA,55344168,2038,2.4,2903.046304,2.90305E+12,2.4,23060070,52454.42128,52.45442128,2903046304,5806092608,,
2401,Italy,ITA,55594564,2037,2.4,2880.243499,2.88024E+12,2.4,23164401.67,51808.0059,51.8080059,2880243499,5760486999,,
2402,Italy,ITA,55840536,2036,2.4,2857.619806,2.85762E+12,2.4,23266890,51174.64858,51.17464858,2857619806,5715239612,,
2403,Italy,ITA,56082464,2035,2.4,2835.173817,2.83517E+12,2.4,23367693.33,50553.66,50.55366,2835173817,5670347634,,
2404,Italy,ITA,56320324,2034,2.4,2813.528731,2.81353E+12,2.4,23466801.67,49955.83355,49.95583355,2813528731,5627057462,,
2405,Italy,ITA,56553536,2033,2.4,2792.048894,2.79205E+12,2.4,23563973.33,49370.01453,49.37001453,2792048894,5584097788,,
2406,Italy,ITA,56783740,2032,2.4,2770.733044,2.77073E+12,2.4,23659891.67,48794.47962,48.79447962,2770733044,5541466089,,
2407,Italy,ITA,57009592,2031,2.4,2749.57993,2.74958E+12,2.4,23753996.67,48230.12819,48.23012819,2749579930,5499159861,,
2408,Italy,ITA,57232804,2030,2.4,2728.588309,2.72859E+12,2.4,23847001.67,47675.25123,47.67525123,2728588309,5457176618,,
2409,Italy,ITA,57449680,2029,2.4,2709.621268,2.70962E+12,2.4,23937366.67,47165.12377,47.16512377,2709621268,5419242536,,
2410,Italy,ITA,57663276,2028,2.4,2690.786071,2.69079E+12,2.4,24026365,46663.77385,46.66377385,2690786071,5381572141,,
2411,Italy,ITA,57871732,2027,2.4,2672.081801,2.67208E+12,2.4,24113221.67,46172.48713,46.17248713,2672081801,5344163602,,
2412,Italy,ITA,58073120,2026,2.4,2653.507549,2.65351E+12,2.4,24197133.33,45692.52606,45.69252606,2653507549,5307015098,,
2413,Italy,ITA,58271964,2025,2.4,2635.062411,2.63506E+12,2.4,24279985,45220.07206,45.22007206,2635062411,5270124822,,
2414,Italy,ITA,58467564,2024,2.4,2570.062461,2.57006E+12,2.4,24361485,43957.06415,43.95706415,2570062461,5140124923,,
2415,Italy,ITA,58662524,2023,2.4,2506.665887,2.50667E+12,2.4,24442718.33,42730.27677,42.73027677,2506665887,5013331773,,
2416,Italy,ITA,58856847,2022,2.4,2444.833136,2.44483E+12,2.4,24523686.25,41538.63587,41.53863587,2444833136,4889666272,,
2417,Italy,ITA,59109668,2021,2.4,2384.525634,2.38453E+12,2.4,24629028.33,40340.70423,40.34070423,2384525634,4769051268,,
2418,Italy,ITA,59438851,2020,2.4,2325.705757,2.32571E+12,2.4,24766187.92,39127.70382,39.12770382,2325705757,4651411514,,
2419,Jamaica,JAM,2493823,2050,3.06,58.05754836,58057548363,3.06,814974.8366,23280.54091,23.28054091,58057548.36,116115096.7,,
2420,Jamaica,JAM,2517798,2049,3.06,56.34924876,56349248757,3.06,822809.8039,22380.36918,22.38036918,56349248.76,112698497.5,,
2421,Jamaica,JAM,2541082,2048,3.06,54.69121458,54691214580,3.06,830418.9542,21522.80587,21.52280587,54691214.58,109382429.2,,
2422,Jamaica,JAM,2563640,2047,3.06,53.08196681,53081966809,3.06,837790.8497,20705.70236,20.70570236,53081966.81,106163933.6,,
2423,Jamaica,JAM,2585443,2046,3.06,51.52006994,51520069940,3.06,844916.0131,19926.97961,19.92697961,51520069.94,103040139.9,,
2424,Jamaica,JAM,2606421,2045,3.06,50.00413071,50004130710,3.06,851771.5686,19184.97845,19.18497845,50004130.71,100008261.4,,
2425,Jamaica,JAM,2626505,2044,3.06,48.54926118,48549261176,3.06,858334.9673,18484.35894,18.48435894,48549261.18,97098522.35,,
2426,Jamaica,JAM,2645711,2043,3.06,47.13672105,47136721052,3.06,864611.4379,17816.27738,17.81627738,47136721.05,94273442.1,,
2427,Jamaica,JAM,2663963,2042,3.06,45.76527876,45765278764,3.06,870576.1438,17179.3973,17.1793973,45765278.76,91530557.53,,
2428,Jamaica,JAM,2681237,2041,3.06,44.43373857,44433738572,3.06,876221.2418,16572.10406,16.57210406,44433738.57,88867477.14,,
2429,Jamaica,JAM,2697534,2040,3.06,43.14093953,43140939525,3.06,881547.0588,15992.73245,15.99273245,43140939.53,86281879.05,,
2430,Jamaica,JAM,2712812,2039,3.06,41.95151116,41951511157,3.06,886539.8693,15464.21616,15.46421616,41951511.16,83903022.31,,
2431,Jamaica,JAM,2727072,2038,3.06,40.79487623,40794876229,3.06,891200,14959.22228,14.95922228,40794876.23,81589752.46,,
2432,Jamaica,JAM,2740318,2037,3.06,39.6701306,39670130602,3.06,895528.7582,14476.46974,14.47646974,39670130.6,79340261.2,,
2433,Jamaica,JAM,2752526,2036,3.06,38.57639506,38576395064,3.06,899518.3007,14014.90669,14.01490669,38576395.06,77152790.13,,
2434,Jamaica,JAM,2763714,2035,3.06,37.51281464,37512814643,3.06,903174.5098,13573.33452,13.57333452,37512814.64,75025629.29,,
2435,Jamaica,JAM,2773843,2034,3.06,36.59578461,36595784613,3.06,906484.6405,13193.17085,13.19317085,36595784.61,73191569.23,,
2436,Jamaica,JAM,2782912,2033,3.06,35.7011721,35701172099,3.06,909448.366,12828.71039,12.82871039,35701172.1,71402344.2,,
2437,Jamaica,JAM,2791030,2032,3.06,34.82842909,34828429085,3.06,912101.3072,12478.70108,12.47870108,34828429.09,69656858.17,,
2438,Jamaica,JAM,2798160,2031,3.06,33.97702096,33977020955,3.06,914431.3725,12142.62978,12.14262978,33977020.96,67954041.91,,
2439,Jamaica,JAM,2804356,2030,3.06,33.14642616,33146426162,3.06,916456.2092,11819.62139,11.81962139,33146426.16,66292852.32,,
2440,Jamaica,JAM,2809707,2029,3.06,32.50277294,32502772942,3.06,918204.902,11568.02931,11.56802931,32502772.94,65005545.88,,
2441,Jamaica,JAM,2814231,2028,3.06,31.87161849,31871618489,3.06,919683.3333,11325.16076,11.32516076,31871618.49,63743236.98,,
2442,Jamaica,JAM,2817930,2027,3.06,31.2527201,31252720096,3.06,920892.1569,11090.66588,11.09066588,31252720.1,62505440.19,,
2443,Jamaica,JAM,2820436,2020,3.06,25.87763118,25877631177,3.06,921711.1111,9175.046403,9.175046403,25877631.18,51755262.35,,
2444,Jamaica,JAM,2820904,2026,3.06,30.64583977,30645839770,3.06,921864.0523,10863.83648,10.86383648,30645839.77,61291679.54,,
2445,Jamaica,JAM,2823199,2025,3.06,30.05074414,30050744137,3.06,922614.0523,10644.21748,10.64421748,30050744.14,60101488.27,,
2446,Jamaica,JAM,2824738,2024,3.06,29.16547731,29165477314,3.06,923116.9935,10325.02034,10.32502034,29165477.31,58330954.63,,
2447,Jamaica,JAM,2825544,2023,3.06,28.30628962,28306289624,3.06,923380.3922,10017.9964,10.0179964,28306289.62,56612579.25,,
2448,Jamaica,JAM,2827377,2022,3.06,27.4724128,27472412800,3.06,923979.4118,9716.572215,9.716572215,27472412.8,54944825.6,,
2449,Jamaica,JAM,2827695,2021,3.06,26.66310121,26663101207,3.06,924083.3333,9429.270557,9.429270557,26663101.21,53326202.41,,
2450,Japan,JPN,104631976,2050,2.33,5565.566915,5.56557E+12,2.33,44906427.47,53191.83607,53.19183607,5565566915,11131133830,,
2451,Japan,JPN,105373384,2049,2.33,5545.587438,5.54559E+12,2.33,45224628.33,52627.97138,52.62797138,5545587438,11091174875,,
2452,Japan,JPN,106086696,2048,2.33,5525.679683,5.52568E+12,2.33,45530770.82,52086.45279,52.08645279,5525679683,11051359366,,
2453,Japan,JPN,106789224,2047,2.33,5505.843394,5.50584E+12,2.33,45832284.98,51558.04292,51.55804292,5505843394,11011686789,,
2454,Japan,JPN,107480600,2046,2.33,5486.078315,5.48608E+12,2.33,46129012.88,51042.49804,51.04249804,5486078315,10972156629,,
2455,Japan,JPN,108164096,2045,2.33,5466.384188,5.46638E+12,2.33,46422358.8,50537.88078,50.53788078,5466384188,10932768376,,
2456,Japan,JPN,108844336,2044,2.33,5453.444096,5.45344E+12,2.33,46714307.3,50103.15003,50.10315003,5453444096,10906888192,,
2457,Japan,JPN,109523368,2043,2.33,5440.534636,5.44053E+12,2.33,47005737.34,49674.64693,49.67464693,5440534636,10881069272,,
2458,Japan,JPN,110206144,2042,2.33,5427.655735,5.42766E+12,2.33,47298774.25,49250.02852,49.25002852,5427655735,10855311471,,
2459,Japan,JPN,110888720,2041,2.33,5414.807322,5.41481E+12,2.33,47591725.32,48831.00212,48.83100212,5414807322,10829614644,,
2460,Japan,JPN,111576120,2040,2.33,5401.989323,5.40199E+12,2.33,47886746.78,48415.28208,48.41528208,5401989323,10803978646,,
2461,Japan,JPN,112272808,2039,2.33,5399.934816,5.39993E+12,2.33,48185754.51,48096.55082,48.09655082,5399934816,10799869632,,
2462,Japan,JPN,112981856,2038,2.33,5397.88109,5.39788E+12,2.33,48490066.95,47776.53051,47.77653051,5397881090,10795762181,,
2463,Japan,JPN,113706248,2037,2.33,5395.828146,5.39583E+12,2.33,48800964.81,47454.10424,47.45410424,5395828146,10791656291,,
2464,Japan,JPN,114447848,2036,2.33,5393.775982,5.39378E+12,2.33,49119248.07,47128.6798,47.1286798,5393775982,10787551964,,
2465,Japan,JPN,115208528,2035,2.33,5391.724598,5.39172E+12,2.33,49445720.17,46799.70044,46.79970044,5391724598,10783449197,,
2466,Japan,JPN,115987112,2034,2.33,5392.584454,5.39258E+12,2.33,49779876.39,46492.96255,46.49296255,5392584454,10785168909,,
2467,Japan,JPN,116779488,2033,2.33,5393.444447,5.39344E+12,2.33,50119951.93,46184.86123,46.18486123,5393444447,10786888895,,
2468,Japan,JPN,117583352,2032,2.33,5394.304578,5.3943E+12,2.33,50464957.94,45876.43136,45.87643136,5394304578,10788609155,,
2469,Japan,JPN,118390264,2031,2.33,5395.164845,5.39516E+12,2.33,50811272.1,45571.01794,45.57101794,5395164845,10790329690,,
